##2.72
   1.00  0.1493E+11  0.1000E+01
   2.00  0.9334E+09  0.1000E+01
   3.00  0.1844E+09  0.1000E+01
   4.00  0.5837E+08  0.1000E+01
   5.00  0.2392E+08  0.1000E+01
   6.00  0.1154E+08  0.1000E+01
   7.00  0.6234E+07  0.1000E+01
   8.00  0.3657E+07  0.1000E+01
   9.00  0.2285E+07  0.1000E+01
  10.00  0.1501E+07  0.1000E+01
  11.00  0.1026E+07  0.1000E+01
  12.00  0.7253E+06  0.1000E+01
  13.00  0.5273E+06  0.1000E+01
  14.00  0.3926E+06  0.1000E+01
  15.00  0.2983E+06  0.1000E+01
  16.00  0.2308E+06  0.1000E+01
  17.00  0.1814E+06  0.1000E+01
  18.00  0.1446E+06  0.1000E+01
  19.00  0.1167E+06  0.1000E+01
  20.00  0.9523E+05  0.1000E+01
  21.00  0.7851E+05  0.1000E+01
  22.00  0.6532E+05  0.9999E+00
  23.00  0.5480E+05  0.9999E+00
  24.00  0.4633E+05  0.9999E+00
  25.00  0.3945E+05  0.9998E+00
  26.00  0.3381E+05  0.9998E+00
  27.00  0.2915E+05  0.9998E+00
  28.00  0.2527E+05  0.9998E+00
  29.00  0.2203E+05  0.9998E+00
  30.00  0.1929E+05  0.9998E+00
  31.00  0.1697E+05  0.9998E+00
  32.00  0.1500E+05  0.9999E+00
  33.00  0.1331E+05  0.9999E+00
  34.00  0.1185E+05  0.1000E+01
  35.00  0.1059E+05  0.1000E+01
  36.00  0.9497E+04  0.1000E+01
  37.00  0.8544E+04  0.1000E+01
  38.00  0.7709E+04  0.1000E+01
  39.00  0.6976E+04  0.1000E+01
  40.00  0.6330E+04  0.1000E+01
  41.00  0.5759E+04  0.1000E+01
  42.00  0.5253E+04  0.1001E+01
  43.00  0.4802E+04  0.1001E+01
  44.00  0.4400E+04  0.1001E+01
  45.00  0.4040E+04  0.1001E+01
  46.00  0.3718E+04  0.1001E+01
  47.00  0.3428E+04  0.1001E+01
  48.00  0.3167E+04  0.1001E+01
  49.00  0.2931E+04  0.1001E+01
  50.00  0.2717E+04  0.1001E+01
  51.00  0.2523E+04  0.1001E+01
  52.00  0.2347E+04  0.1001E+01
  53.00  0.2187E+04  0.1001E+01
  54.00  0.2040E+04  0.1001E+01
  55.00  0.1907E+04  0.1001E+01
  56.00  0.1784E+04  0.1001E+01
  57.00  0.1672E+04  0.1001E+01
  58.00  0.1569E+04  0.1001E+01
  59.00  0.1474E+04  0.1001E+01
  60.00  0.1386E+04  0.1001E+01
  61.00  0.1306E+04  0.1001E+01
  62.00  0.1231E+04  0.1001E+01
  63.00  0.1162E+04  0.1000E+01
  64.00  0.1098E+04  0.1000E+01
  65.00  0.1039E+04  0.1000E+01
  66.00  0.9841E+03  0.1000E+01
  67.00  0.9330E+03  0.9999E+00
  68.00  0.8853E+03  0.9997E+00
  69.00  0.8410E+03  0.9996E+00
  70.00  0.7995E+03  0.9994E+00
  71.00  0.7609E+03  0.9992E+00
  72.00  0.7247E+03  0.9990E+00
  73.00  0.6909E+03  0.9988E+00
  74.00  0.6592E+03  0.9986E+00
  75.00  0.6295E+03  0.9984E+00
  76.00  0.6016E+03  0.9982E+00
  77.00  0.5754E+03  0.9979E+00
  78.00  0.5508E+03  0.9977E+00
  79.00  0.5276E+03  0.9975E+00
  80.00  0.5058E+03  0.9972E+00
  81.00  0.4853E+03  0.9970E+00
  82.00  0.4659E+03  0.9967E+00
  83.00  0.4476E+03  0.9964E+00
  84.00  0.4303E+03  0.9962E+00
  85.00  0.4140E+03  0.9959E+00
  86.00  0.3985E+03  0.9956E+00
  87.00  0.3839E+03  0.9954E+00
  88.00  0.3700E+03  0.9951E+00
  89.00  0.3569E+03  0.9948E+00
  90.00  0.3445E+03  0.9945E+00
  91.00  0.3327E+03  0.9943E+00
  92.00  0.3214E+03  0.9940E+00
  93.00  0.3108E+03  0.9937E+00
  94.00  0.3007E+03  0.9934E+00
  95.00  0.2910E+03  0.9931E+00
  96.00  0.2819E+03  0.9928E+00
  97.00  0.2732E+03  0.9926E+00
  98.00  0.2648E+03  0.9923E+00
  99.00  0.2569E+03  0.9920E+00
 100.00  0.2494E+03  0.9917E+00
 101.00  0.2422E+03  0.9914E+00
 102.00  0.2353E+03  0.9912E+00
 103.00  0.2287E+03  0.9909E+00
 104.00  0.2225E+03  0.9906E+00
 105.00  0.2165E+03  0.9904E+00
 106.00  0.2107E+03  0.9901E+00
 107.00  0.2053E+03  0.9898E+00
 108.00  0.2000E+03  0.9896E+00
 109.00  0.1950E+03  0.9893E+00
 110.00  0.1902E+03  0.9891E+00
 111.00  0.1856E+03  0.9888E+00
 112.00  0.1812E+03  0.9886E+00
 113.00  0.1770E+03  0.9883E+00
 114.00  0.1729E+03  0.9881E+00
 115.00  0.1691E+03  0.9878E+00
 116.00  0.1653E+03  0.9876E+00
 117.00  0.1618E+03  0.9874E+00
 118.00  0.1583E+03  0.9872E+00
 119.00  0.1551E+03  0.9869E+00
 120.00  0.1519E+03  0.9867E+00
 121.00  0.1489E+03  0.9865E+00
 122.00  0.1459E+03  0.9863E+00
 123.00  0.1432E+03  0.9861E+00
 124.00  0.1405E+03  0.9859E+00
 125.00  0.1379E+03  0.9857E+00
 126.00  0.1354E+03  0.9855E+00
 127.00  0.1330E+03  0.9853E+00
 128.00  0.1307E+03  0.9851E+00
 129.00  0.1285E+03  0.9850E+00
 130.00  0.1264E+03  0.9848E+00
 131.00  0.1243E+03  0.9846E+00
 132.00  0.1224E+03  0.9844E+00
 133.00  0.1205E+03  0.9843E+00
 134.00  0.1187E+03  0.9841E+00
 135.00  0.1169E+03  0.9840E+00
 136.00  0.1153E+03  0.9838E+00
 137.00  0.1137E+03  0.9837E+00
 138.00  0.1121E+03  0.9835E+00
 139.00  0.1106E+03  0.9834E+00
 140.00  0.1092E+03  0.9833E+00
 141.00  0.1078E+03  0.9831E+00
 142.00  0.1065E+03  0.9830E+00
 143.00  0.1052E+03  0.9829E+00
 144.00  0.1040E+03  0.9828E+00
 145.00  0.1028E+03  0.9827E+00
 146.00  0.1017E+03  0.9826E+00
 147.00  0.1007E+03  0.9824E+00
 148.00  0.9962E+02  0.9823E+00
 149.00  0.9864E+02  0.9822E+00
 150.00  0.9769E+02  0.9822E+00
 151.00  0.9679E+02  0.9821E+00
 152.00  0.9593E+02  0.9820E+00
 153.00  0.9511E+02  0.9819E+00
 154.00  0.9432E+02  0.9818E+00
 155.00  0.9357E+02  0.9817E+00
 156.00  0.9286E+02  0.9817E+00
 157.00  0.9218E+02  0.9816E+00
 158.00  0.9153E+02  0.9815E+00
 159.00  0.9092E+02  0.9815E+00
 160.00  0.9035E+02  0.9814E+00
 161.00  0.8980E+02  0.9813E+00
 162.00  0.8929E+02  0.9813E+00
 163.00  0.8880E+02  0.9812E+00
 164.00  0.8835E+02  0.9812E+00
 165.00  0.8793E+02  0.9811E+00
 166.00  0.8754E+02  0.9811E+00
 167.00  0.8717E+02  0.9811E+00
 168.00  0.8684E+02  0.9810E+00
 169.00  0.8653E+02  0.9810E+00
 170.00  0.8625E+02  0.9810E+00
 171.00  0.8600E+02  0.9809E+00
 172.00  0.8577E+02  0.9809E+00
 173.00  0.8557E+02  0.9809E+00
 174.00  0.8540E+02  0.9809E+00
 175.00  0.8526E+02  0.9809E+00
 176.00  0.8514E+02  0.9809E+00
 177.00  0.8505E+02  0.9808E+00
 178.00  0.8498E+02  0.9808E+00
 179.00  0.8494E+02  0.9808E+00
