   1.00  0.7080E+10  0.1000E+01
   2.00  0.4426E+09  0.1000E+01
   3.00  0.8745E+08  0.1000E+01
   4.00  0.2768E+08  0.1000E+01
   5.00  0.1134E+08  0.9998E+00
   6.00  0.5472E+07  0.9998E+00
   7.00  0.2956E+07  0.1000E+01
   8.00  0.1735E+07  0.1001E+01
   9.00  0.1084E+07  0.1001E+01
  10.00  0.7121E+06  0.1001E+01
  11.00  0.4867E+06  0.1000E+01
  12.00  0.3439E+06  0.9998E+00
  13.00  0.2498E+06  0.9991E+00
  14.00  0.1858E+06  0.9984E+00
  15.00  0.1412E+06  0.9979E+00
  16.00  0.1092E+06  0.9976E+00
  17.00  0.8581E+05  0.9975E+00
  18.00  0.6841E+05  0.9977E+00
  19.00  0.5523E+05  0.9982E+00
  20.00  0.4511E+05  0.9989E+00
  21.00  0.3722E+05  0.9997E+00
  22.00  0.3100E+05  0.1001E+01
  23.00  0.2604E+05  0.1002E+01
  24.00  0.2204E+05  0.1003E+01
  25.00  0.1878E+05  0.1004E+01
  26.00  0.1611E+05  0.1005E+01
  27.00  0.1391E+05  0.1006E+01
  28.00  0.1207E+05  0.1007E+01
  29.00  0.1053E+05  0.1007E+01
  30.00  0.9224E+04  0.1008E+01
  31.00  0.8119E+04  0.1009E+01
  32.00  0.7176E+04  0.1009E+01
  33.00  0.6367E+04  0.1009E+01
  34.00  0.5670E+04  0.1009E+01
  35.00  0.5067E+04  0.1009E+01
  36.00  0.4542E+04  0.1009E+01
  37.00  0.4085E+04  0.1008E+01
  38.00  0.3684E+04  0.1008E+01
  39.00  0.3331E+04  0.1007E+01
  40.00  0.3020E+04  0.1007E+01
  41.00  0.2745E+04  0.1006E+01
  42.00  0.2501E+04  0.1005E+01
  43.00  0.2284E+04  0.1003E+01
  44.00  0.2090E+04  0.1002E+01
  45.00  0.1916E+04  0.1001E+01
  46.00  0.1760E+04  0.9993E+00
  47.00  0.1620E+04  0.9977E+00
  48.00  0.1494E+04  0.9960E+00
