#				Inclusive		Exclusive	
#range	Ebeam	dE	Thcm	Xsec[mb/sr]	dXsec	Xsec[mb/sr]	dXsec
200	14.6401	0.29942	2	0	0	0	0
200	14.6401	0.29942	6	0	0	0	0
200	14.6401	0.29942	10	0	0	0	0
200	14.6401	0.29942	14	0	0	0	0
200	14.6401	0.29942	18	2.9633948986555	2.9633948986555	0	0
200	14.6401	0.29942	22	119.782274220907	17.1117534601295	7.3336086257698	4.2340589400882
200	14.6401	0.29942	26	204.717987667654	20.6796293034293	31.3343858674981	8.09049665180686
200	14.6401	0.29942	30	217.945970845624	19.979052203056	42.1240111718433	8.78346071731571
200	14.6401	0.29942	34	216.164396656687	18.8146543153663	45.853053836267	8.66540837052168
200	14.6401	0.29942	38	199.312575919228	17.2179292263119	44.6222184893793	8.14687179255277
200	14.6401	0.29942	42	151.909160197499	14.4186426945297	43.7936317686484	7.74168768345246
200	14.6401	0.29942	46	81.4737600493443	10.184220006168	12.73027500771	4.02566940513813
200	14.6401	0.29942	50	32.2761458592307	6.21154427060895	8.36788966720796	3.16276344100221
200	14.6401	0.29942	54	10.1872445648345	3.39574818827817	1.13191606275939	1.13191606275939
200	14.6401	0.29942	58	4.31928012188809	2.15964006094405	0	0
200	14.6401	0.29942	62	3.11141675070586	1.79637646102003	1.03713891690195	1.03713891690195
200	14.6401	0.29942	66	3.00720437249549	1.73620944446027	0	0
200	14.6401	0.29942	70	1.94901878547147	1.37816092830081	0	0
200	14.6401	0.29942	74	0.952643047100359	0.952643047100359	0	0
200	14.6401	0.29942	78	0.936197415364447	0.936197415364447	0	0
200	14.6401	0.29942	82	0	0	0.924738732621215	0.924738732621215
200	14.6401	0.29942	86	0	0	0	0
200	14.6401	0.29942	90	4.57869600261873	2.04765695411513	0	0
200	14.6401	0.29942	94	0	0	0	0
200	14.6401	0.29942	98	0.924738647678388	0.924738647678388	0	0
200	14.6401	0.29942	102	0	0	0	0
200	14.6401	0.29942	106	0	0	0	0
200	14.6401	0.29942	110	0	0	0	0
200	14.6401	0.29942	114	0	0	0	0
200	14.6401	0.29942	118	0	0	0	0
200	14.6401	0.29942	122	0	0	0	0
200	14.6401	0.29942	126	0	0	0	0
200	14.6401	0.29942	130	0	0	0	0
200	14.6401	0.29942	134	2.54605339456393	1.80032708556312	1.27302669728196	1.27302669728196
200	14.6401	0.29942	138	1.36854999936034	1.36854999936034	1.36854999936034	1.36854999936034
200	14.6401	0.29942	142	2.9748120773593	2.10350449396114	0	0
200	14.6401	0.29942	146	0	0	0	0
200	14.6401	0.29942	150	0	0	0	0
200	14.6401	0.29942	154	4.17791251702228	2.95422283034904	0	0
200	14.6401	0.29942	158	0	0	0	0
200	14.6401	0.29942	162	0	0	0	0
200	14.6401	0.29942	166	0	0	0	0
200	14.6401	0.29942	170	0	0	0	0
200	14.6401	0.29942	174	0	0	0	0

