   1.00  0.3174E+10  0.1000E+01
   2.00  0.1983E+09  0.9994E+00
   3.00  0.3921E+08  0.1000E+01
   4.00  0.1243E+08  0.1002E+01
   5.00  0.5091E+07  0.1002E+01
   6.00  0.2449E+07  0.9982E+00
   7.00  0.1317E+07  0.9942E+00
   8.00  0.7707E+06  0.9916E+00
   9.00  0.4816E+06  0.9917E+00
  10.00  0.3172E+06  0.9946E+00
  11.00  0.2180E+06  0.9999E+00
  12.00  0.1552E+06  0.1007E+01
  13.00  0.1136E+06  0.1014E+01
  14.00  0.8511E+05  0.1020E+01
  15.00  0.6502E+05  0.1025E+01
  16.00  0.5049E+05  0.1029E+01
  17.00  0.3975E+05  0.1031E+01
  18.00  0.3168E+05  0.1031E+01
  19.00  0.2552E+05  0.1029E+01
  20.00  0.2076E+05  0.1026E+01
  21.00  0.1704E+05  0.1021E+01
  22.00  0.1410E+05  0.1016E+01
  23.00  0.1176E+05  0.1009E+01
  24.00  0.9877E+04  0.1003E+01
  25.00  0.8352E+04  0.9960E+00
  26.00  0.7108E+04  0.9890E+00
  27.00  0.6085E+04  0.9820E+00
  28.00  0.5239E+04  0.9751E+00
  29.00  0.4534E+04  0.9683E+00
  30.00  0.3943E+04  0.9615E+00
  31.00  0.3445E+04  0.9547E+00
  32.00  0.3022E+04  0.9479E+00
  33.00  0.2661E+04  0.9409E+00
  34.00  0.2352E+04  0.9338E+00
  35.00  0.2085E+04  0.9263E+00
  36.00  0.1854E+04  0.9186E+00
  37.00  0.1653E+04  0.9105E+00
  38.00  0.1478E+04  0.9020E+00
  39.00  0.1324E+04  0.8931E+00
  40.00  0.1189E+04  0.8838E+00
  41.00  0.1069E+04  0.8741E+00
  42.00  0.9641E+03  0.8641E+00
  43.00  0.8708E+03  0.8537E+00
  44.00  0.7879E+03  0.8431E+00
  45.00  0.7142E+03  0.8323E+00
  46.00  0.6485E+03  0.8213E+00
  47.00  0.5898E+03  0.8102E+00
  48.00  0.5374E+03  0.7991E+00
  49.00  0.4904E+03  0.7881E+00
  50.00  0.4483E+03  0.7771E+00
  51.00  0.4106E+03  0.7664E+00
  52.00  0.3767E+03  0.7558E+00
  53.00  0.3461E+03  0.7455E+00
  54.00  0.3186E+03  0.7355E+00
  55.00  0.2938E+03  0.7258E+00
  56.00  0.2715E+03  0.7165E+00
  57.00  0.2512E+03  0.7076E+00
  58.00  0.2329E+03  0.6990E+00
  59.00  0.2162E+03  0.6908E+00
  60.00  0.2011E+03  0.6830E+00
  61.00  0.1874E+03  0.6756E+00
  62.00  0.1748E+03  0.6685E+00
  63.00  0.1634E+03  0.6618E+00
  64.00  0.1530E+03  0.6554E+00
  65.00  0.1434E+03  0.6493E+00
  66.00  0.1346E+03  0.6434E+00
  67.00  0.1265E+03  0.6378E+00
  68.00  0.1190E+03  0.6324E+00
  69.00  0.1122E+03  0.6272E+00
  70.00  0.1058E+03  0.6222E+00
  71.00  0.9990E+02  0.6173E+00
  72.00  0.9443E+02  0.6125E+00
  73.00  0.8935E+02  0.6078E+00
  74.00  0.8462E+02  0.6031E+00
  75.00  0.8021E+02  0.5985E+00
  76.00  0.7609E+02  0.5940E+00
  77.00  0.7223E+02  0.5894E+00
  78.00  0.6863E+02  0.5849E+00
  79.00  0.6525E+02  0.5804E+00
  80.00  0.6208E+02  0.5759E+00
  81.00  0.5910E+02  0.5713E+00
  82.00  0.5630E+02  0.5668E+00
  83.00  0.5367E+02  0.5622E+00
  84.00  0.5119E+02  0.5576E+00
  85.00  0.4886E+02  0.5531E+00
  86.00  0.4666E+02  0.5485E+00
  87.00  0.4459E+02  0.5439E+00
  88.00  0.4263E+02  0.5394E+00
  89.00  0.4078E+02  0.5348E+00
  90.00  0.3904E+02  0.5303E+00
  91.00  0.3739E+02  0.5259E+00
  92.00  0.3584E+02  0.5214E+00
  93.00  0.3437E+02  0.5170E+00
  94.00  0.3298E+02  0.5127E+00
  95.00  0.3167E+02  0.5084E+00
  96.00  0.3043E+02  0.5042E+00
  97.00  0.2925E+02  0.5001E+00
  98.00  0.2814E+02  0.4961E+00
  99.00  0.2709E+02  0.4921E+00
 100.00  0.2609E+02  0.4882E+00
 101.00  0.2515E+02  0.4845E+00
 102.00  0.2426E+02  0.4808E+00
 103.00  0.2341E+02  0.4772E+00
 104.00  0.2261E+02  0.4737E+00
 105.00  0.2185E+02  0.4703E+00
 106.00  0.2113E+02  0.4670E+00
 107.00  0.2044E+02  0.4638E+00
 108.00  0.1979E+02  0.4607E+00
 109.00  0.1917E+02  0.4576E+00
 110.00  0.1858E+02  0.4547E+00
 111.00  0.1803E+02  0.4518E+00
 112.00  0.1750E+02  0.4491E+00
 113.00  0.1699E+02  0.4464E+00
 114.00  0.1651E+02  0.4438E+00
 115.00  0.1605E+02  0.4412E+00
 116.00  0.1561E+02  0.4387E+00
 117.00  0.1519E+02  0.4363E+00
 118.00  0.1480E+02  0.4340E+00
 119.00  0.1441E+02  0.4317E+00
 120.00  0.1405E+02  0.4295E+00
 121.00  0.1370E+02  0.4273E+00
 122.00  0.1337E+02  0.4251E+00
 123.00  0.1305E+02  0.4231E+00
 124.00  0.1275E+02  0.4210E+00
 125.00  0.1246E+02  0.4190E+00
 126.00  0.1218E+02  0.4170E+00
 127.00  0.1191E+02  0.4151E+00
 128.00  0.1165E+02  0.4132E+00
 129.00  0.1141E+02  0.4113E+00
 130.00  0.1117E+02  0.4095E+00
 131.00  0.1094E+02  0.4077E+00
 132.00  0.1073E+02  0.4059E+00
 133.00  0.1052E+02  0.4042E+00
 134.00  0.1032E+02  0.4024E+00
 135.00  0.1012E+02  0.4008E+00
 136.00  0.9938E+01  0.3991E+00
 137.00  0.9761E+01  0.3975E+00
 138.00  0.9590E+01  0.3958E+00
 139.00  0.9426E+01  0.3943E+00
 140.00  0.9269E+01  0.3927E+00
 141.00  0.9118E+01  0.3912E+00
 142.00  0.8973E+01  0.3897E+00
 143.00  0.8834E+01  0.3882E+00
 144.00  0.8700E+01  0.3868E+00
 145.00  0.8572E+01  0.3854E+00
 146.00  0.8449E+01  0.3840E+00
 147.00  0.8332E+01  0.3826E+00
 148.00  0.8219E+01  0.3813E+00
 149.00  0.8111E+01  0.3800E+00
 150.00  0.8008E+01  0.3788E+00
 151.00  0.7909E+01  0.3776E+00
 152.00  0.7815E+01  0.3764E+00
 153.00  0.7725E+01  0.3753E+00
 154.00  0.7640E+01  0.3742E+00
 155.00  0.7558E+01  0.3731E+00
 156.00  0.7480E+01  0.3721E+00
 157.00  0.7406E+01  0.3711E+00
 158.00  0.7336E+01  0.3701E+00
 159.00  0.7270E+01  0.3692E+00
 160.00  0.7207E+01  0.3684E+00
 161.00  0.7148E+01  0.3675E+00
 162.00  0.7092E+01  0.3667E+00
 163.00  0.7040E+01  0.3660E+00
 164.00  0.6991E+01  0.3653E+00
 165.00  0.6945E+01  0.3646E+00
 166.00  0.6902E+01  0.3640E+00
 167.00  0.6863E+01  0.3634E+00
 168.00  0.6827E+01  0.3629E+00
 169.00  0.6793E+01  0.3624E+00
 170.00  0.6763E+01  0.3619E+00
 171.00  0.6736E+01  0.3615E+00
 172.00  0.6712E+01  0.3612E+00
 173.00  0.6690E+01  0.3608E+00
 174.00  0.6672E+01  0.3606E+00
 175.00  0.6656E+01  0.3603E+00
 176.00  0.6644E+01  0.3601E+00
 177.00  0.6634E+01  0.3600E+00
 178.00  0.6627E+01  0.3599E+00
 179.00  0.6623E+01  0.3598E+00
##5.90
