#				Inclusive		Exclusive	
#range	Ebeam	dE	Thcm	Xsec[mb/sr]	dXsec	Xsec[mb/sr]	dXsec
270	7.68525	0.267816	2	0	0	0	0
270	7.68525	0.267816	6	0	0	0	0
270	7.68525	0.267816	10	0	0	0	0
270	7.68525	0.267816	14	0	0	0	0
270	7.68525	0.267816	18	0	0	0	0
270	7.68525	0.267816	22	2.44453620858993	2.44453620858993	0	0
270	7.68525	0.267816	26	131.604420643492	16.5805902817866	10.444795289166	4.6710586804491
270	7.68525	0.267816	30	157.507172207762	16.9844379340622	10.9888724796113	4.48618887501385
270	7.68525	0.267816	34	129.371116180896	14.5553805206061	6.55043626232386	3.27521813116193
270	7.68525	0.267816	38	38.6725893574621	7.58431948405717	4.46222184893793	2.57626378448432
270	7.68525	0.267816	42	17.7911629060134	4.93437903198282	1.36855099277026	1.36855099277026
270	7.68525	0.267816	46	19.0954125115651	4.93041004993608	1.273027500771	1.273027500771
270	7.68525	0.267816	50	9.56330247680909	3.38114145306014	0	0
270	7.68525	0.267816	54	5.65958031379695	2.53104355045439	0	0
270	7.68525	0.267816	58	7.55874021330416	2.85693384562136	2.15964006094405	1.52709228529384
270	7.68525	0.267816	62	1.03713891690195	1.03713891690195	0	0
270	7.68525	0.267816	66	1.0024014574985	1.0024014574985	0	0
270	7.68525	0.267816	70	0.974509392735737	0.974509392735737	0	0
270	7.68525	0.267816	74	0.952643047100359	0.952643047100359	0	0
270	7.68525	0.267816	78	0	0	0	0
270	7.68525	0.267816	82	0	0	0	0
270	7.68525	0.267816	86	1.8359507247307	1.2982099372107	0	0
270	7.68525	0.267816	90	1.83147840104749	1.29504753477269	0	0
270	7.68525	0.267816	94	0	0	0	0
270	7.68525	0.267816	98	0	0	0	0
270	7.68525	0.267816	102	0.936197285303443	0.936197285303443	1.87239457060689	1.32397956284898
270	7.68525	0.267816	106	1.90528573712381	1.34723707114893	0.952642868561907	0.952642868561907
270	7.68525	0.267816	110	0.974509160912474	0.974509160912474	0	0
270	7.68525	0.267816	114	0	0	0	0
270	7.68525	0.267816	118	0	0	0	0
270	7.68525	0.267816	122	2.15963917892968	1.52709166161707	0	0
270	7.68525	0.267816	126	1.13191552525711	1.13191552525711	0	0
270	7.68525	0.267816	130	1.19541215400491	1.19541215400491	0	0
270	7.68525	0.267816	134	0	0	0	0
270	7.68525	0.267816	138	0	0	0	0
270	7.68525	0.267816	142	4.46221811603894	2.57626162929508	1.48740603867965	1.48740603867965
270	7.68525	0.267816	146	1.637607478761	1.637607478761	0	0
270	7.68525	0.267816	150	3.66295334655451	2.59009262611542	1.83147667327725	1.83147667327725
270	7.68525	0.267816	154	4.17791251702228	2.95422283034904	0	0
270	7.68525	0.267816	158	2.4445322540905	2.4445322540905	2.4445322540905	2.4445322540905
270	7.68525	0.267816	162	2.96338893767186	2.96338893767186	0	0
270	7.68525	0.267816	166	3.78525881025762	3.78525881025762	0	0
270	7.68525	0.267816	170	10.5470268338108	7.45785540932176	0	0
270	7.68525	0.267816	174	17.5212313896351	12.3893503217679	0	0

