   1.00  0.2631E+10  0.1000E+01
   2.00  0.1644E+09  0.9996E+00
   3.00  0.3255E+08  0.1002E+01
   4.00  0.1030E+08  0.1002E+01
   5.00  0.4206E+07  0.9980E+00
   6.00  0.2019E+07  0.9930E+00
   7.00  0.1088E+07  0.9904E+00
   8.00  0.6390E+06  0.9917E+00
   9.00  0.4014E+06  0.9970E+00
  10.00  0.2658E+06  0.1005E+01
  11.00  0.1834E+06  0.1014E+01
  12.00  0.1308E+06  0.1023E+01
  13.00  0.9572E+05  0.1030E+01
  14.00  0.7159E+05  0.1035E+01
  15.00  0.5450E+05  0.1037E+01
  16.00  0.4212E+05  0.1036E+01
  17.00  0.3299E+05  0.1032E+01
  18.00  0.2614E+05  0.1026E+01
  19.00  0.2094E+05  0.1019E+01
  20.00  0.1694E+05  0.1010E+01
  21.00  0.1384E+05  0.1000E+01
  22.00  0.1140E+05  0.9907E+00
  23.00  0.9473E+04  0.9810E+00
  24.00  0.7932E+04  0.9715E+00
  25.00  0.6691E+04  0.9624E+00
  26.00  0.5682E+04  0.9537E+00
  27.00  0.4857E+04  0.9454E+00
  28.00  0.4175E+04  0.9373E+00
  29.00  0.3608E+04  0.9294E+00
  30.00  0.3133E+04  0.9216E+00
  31.00  0.2733E+04  0.9136E+00
  32.00  0.2393E+04  0.9053E+00
  33.00  0.2102E+04  0.8966E+00
  34.00  0.1853E+04  0.8875E+00
  35.00  0.1638E+04  0.8778E+00
  36.00  0.1451E+04  0.8675E+00
  37.00  0.1289E+04  0.8566E+00
  38.00  0.1148E+04  0.8451E+00
  39.00  0.1024E+04  0.8330E+00
  40.00  0.9148E+03  0.8205E+00
  41.00  0.8190E+03  0.8075E+00
  42.00  0.7347E+03  0.7942E+00
  43.00  0.6602E+03  0.7808E+00
  44.00  0.5944E+03  0.7672E+00
  45.00  0.5361E+03  0.7536E+00
  46.00  0.4845E+03  0.7402E+00
  47.00  0.4387E+03  0.7270E+00
  48.00  0.3981E+03  0.7141E+00
  49.00  0.3619E+03  0.7016E+00
  50.00  0.3298E+03  0.6896E+00
  51.00  0.3012E+03  0.6781E+00
  52.00  0.2756E+03  0.6671E+00
  53.00  0.2528E+03  0.6568E+00
  54.00  0.2324E+03  0.6471E+00
  55.00  0.2141E+03  0.6381E+00
  56.00  0.1977E+03  0.6296E+00
  57.00  0.1830E+03  0.6217E+00
  58.00  0.1697E+03  0.6144E+00
  59.00  0.1577E+03  0.6076E+00
  60.00  0.1468E+03  0.6013E+00
  61.00  0.1369E+03  0.5953E+00
  62.00  0.1279E+03  0.5898E+00
  63.00  0.1197E+03  0.5846E+00
  64.00  0.1121E+03  0.5796E+00
  65.00  0.1052E+03  0.5749E+00
  66.00  0.9887E+02  0.5702E+00
  67.00  0.9301E+02  0.5657E+00
  68.00  0.8758E+02  0.5613E+00
  69.00  0.8255E+02  0.5569E+00
  70.00  0.7788E+02  0.5525E+00
  71.00  0.7353E+02  0.5480E+00
  72.00  0.6947E+02  0.5435E+00
