1	3566160000	0.96
2	222834000	0.959658
3	44038200	0.95985
4	13959000	0.9615
5	5723760	0.96192
6	2757480	0.96
7	1484880	0.957402
8	868638	0.954666
9	541866	0.953118
10	356016	0.953442
11	243978	0.955668
12	173130	0.959454
13	126462	0.9645
14	94635	0.96942
15	72294.6	0.97422
16	56184.6	0.9786
17	44307.6	0.98148
18	35388	0.98382
19	28588.2	0.98478
20	23327.4	0.98466
21	19200.6	0.98316
22	15941.4	0.9807
23	13330.2	0.9777
24	11228.4	0.97332
25	9515.22	0.96936
26	8116.8	0.96456
27	6962.7	0.959748
28	6004.92	0.954558
29	5204.88	0.949326
30	4533.36	0.94404
31	3965.76	0.938658
32	3483.84	0.933234
33	3072.48	0.927756
34	2719.62	0.92217
35	2415.36	0.916488
36	2152.02	0.910656
37	1923.42	0.904662
38	1723.92	0.898422
39	1548.6	0.891966
40	1394.82	0.885276
41	1258.62	0.878382
42	1139.04	0.871188
43	1032.36	0.863748
44	937.566	0.856116
45	853.056	0.848238
46	777.54	0.84021
47	709.932	0.832044
48	649.296	0.823686
49	594.798	0.815328
50	545.79	0.806832
51	501.546	0.798348
52	461.64	0.789918
53	425.55	0.7815
54	392.892	0.773178
55	363.282	0.764976
56	336.432	0.75687
57	311.97	0.748968
58	289.746	0.74127
59	269.472	0.733722
60	251.01	0.726378
61	234.114	0.71928
62	218.688	0.712428
63	204.552	0.70578
64	191.556	0.699324
65	179.658	0.693168
66	168.708	0.68715
67	158.61	0.681432
68	149.31	0.675852
69	140.736	0.670476
70	132.822	0.66528
71	125.43	0.660234
72	118.602	0.65538
73	112.296	0.650664
74	106.374	0.646044
75	100.947	0.641616
76	95.8554	0.63723
77	91.0572	0.632982
78	86.6364	0.628734
79	82.4652	0.624624
80	78.5634	0.62061
81	74.9076	0.616638
82	71.484	0.612708
83	68.2596	0.608778
84	65.229	0.604944
85	62.3742	0.601152
86	59.6898	0.597306
87	57.162	0.59361
88	54.7716	0.58986
89	52.5144	0.58611
90	50.385	0.582456
91	48.3696	0.578844
92	46.4628	0.57519
93	44.6616	0.571632
94	42.954	0.568074
95	41.3328	0.56457
96	39.7968	0.561108
97	38.3418	0.557646
98	36.9624	0.554238
99	35.6502	0.55083
100	34.4094	0.547572
101	33.225	0.54426
102	32.1024	0.541056
103	31.032	0.537894
104	30.0192	0.534786
105	29.0532	0.531678
106	28.1352	0.52872
107	27.2598	0.52572
108	26.427	0.522858
109	25.6272	0.519996
110	24.8754	0.517242
111	24.1524	0.514488
112	23.4666	0.51183
113	22.8096	0.509214
114	22.176	0.506706
115	21.5808	0.504198
116	21.009	0.501732
117	20.4606	0.499374
118	19.941	0.497058
119	19.4406	0.494742
120	18.9678	0.492576
121	18.51	0.490356
122	18.0756	0.488286
123	17.6604	0.486216
124	17.259	0.484188
125	16.8768	0.482214
126	16.5126	0.480294
127	16.1634	0.478416
128	15.8238	0.47658
129	15.5022	0.474798
130	15.1956	0.473058
131	14.8932	0.47133
132	14.61	0.469686
133	14.3406	0.468042
134	14.0766	0.466452
135	13.8264	0.464904
136	13.5858	0.463356
137	13.359	0.461862
138	13.1322	0.46041
139	12.9246	0.459012
140	12.7212	0.457656
141	12.5232	0.4563
142	12.339	0.454944
143	12.159	0.453684
144	11.9844	0.452478
145	11.8236	0.451218
146	11.6682	0.450054
147	11.517	0.44889
148	11.3658	0.447822
149	11.23164	0.4467
150	11.09856	0.445686
151	10.97238	0.444618
152	10.8531	0.443646
153	10.73706	0.442716
154	10.62738	0.441798
155	10.52514	0.440922
156	10.42452	0.440046
157	10.33134	0.439224
158	10.24032	0.438444
159	10.15566	0.437664
160	10.0737	0.43698
161	9.9981	0.436296
162	9.92832	0.435666
163	9.86124	0.435036
164	9.79632	0.434448
165	9.73776	0.433914
166	9.68502	0.43338
167	9.63444	0.432888
168	9.58602	0.43245
169	9.54396	0.432066
170	9.50772	0.43167
171	9.47364	0.431328
172	9.44118	0.43104
173	9.41454	0.430752
174	9.39006	0.430506
175	9.36774	0.430356
176	9.35544	0.430164
177	9.34056	0.430068
178	9.33204	0.429972
179	9.32514	0.429918

