   1.00  0.5504E+10  0.1000E+01
   2.00  0.3441E+09  0.1000E+01
   3.00  0.6797E+08  0.9999E+00
   4.00  0.2151E+08  0.9996E+00
   5.00  0.8816E+07  0.9999E+00
   6.00  0.4257E+07  0.1001E+01
   7.00  0.2301E+07  0.1001E+01
   8.00  0.1350E+07  0.1001E+01
   9.00  0.8427E+06  0.1000E+01
  10.00  0.5527E+06  0.9991E+00
  11.00  0.3774E+06  0.9977E+00
  12.00  0.2664E+06  0.9965E+00
  13.00  0.1935E+06  0.9958E+00
  14.00  0.1441E+06  0.9957E+00
  15.00  0.1096E+06  0.9963E+00
  16.00  0.8486E+05  0.9975E+00
  17.00  0.6681E+05  0.9991E+00
  18.00  0.5336E+05  0.1001E+01
  19.00  0.4316E+05  0.1003E+01
  20.00  0.3530E+05  0.1006E+01
  21.00  0.2916E+05  0.1008E+01
  22.00  0.2431E+05  0.1010E+01
  23.00  0.2043E+05  0.1011E+01
  24.00  0.1730E+05  0.1013E+01
  25.00  0.1474E+05  0.1014E+01
  26.00  0.1265E+05  0.1014E+01
  27.00  0.1091E+05  0.1015E+01
  28.00  0.9456E+04  0.1015E+01
  29.00  0.8239E+04  0.1014E+01
  30.00  0.7212E+04  0.1014E+01
  31.00  0.6339E+04  0.1013E+01
  32.00  0.5595E+04  0.1012E+01
  33.00  0.4956E+04  0.1010E+01
  34.00  0.4407E+04  0.1009E+01
  35.00  0.3931E+04  0.1007E+01
  36.00  0.3518E+04  0.1005E+01
  37.00  0.3157E+04  0.1003E+01
  38.00  0.2842E+04  0.1000E+01
  39.00  0.2565E+04  0.9978E+00
  40.00  0.2321E+04  0.9951E+00
  41.00  0.2106E+04  0.9922E+00
  42.00  0.1914E+04  0.9892E+00
  43.00  0.1744E+04  0.9859E+00
  44.00  0.1593E+04  0.9825E+00
  45.00  0.1457E+04  0.9790E+00
  46.00  0.1336E+04  0.9753E+00
  47.00  0.1226E+04  0.9714E+00
  48.00  0.1128E+04  0.9674E+00
  49.00  0.1040E+04  0.9632E+00
  50.00  0.9595E+03  0.9590E+00
  51.00  0.8870E+03  0.9545E+00
  52.00  0.8211E+03  0.9500E+00
  53.00  0.7613E+03  0.9454E+00
  54.00  0.7068E+03  0.9407E+00
  55.00  0.6571E+03  0.9359E+00
  56.00  0.6117E+03  0.9310E+00
  57.00  0.5702E+03  0.9261E+00
  58.00  0.5322E+03  0.9211E+00
  59.00  0.4973E+03  0.9161E+00
  60.00  0.4653E+03  0.9111E+00
