#				Inclusive		Exclusive	
#range	Ebeam	dE	Thcm	Xsec[mb/sr]	dXsec	Xsec[mb/sr]	dXsec
230	11.5451	0.291866	2	0	0	0	0
230	11.5451	0.291866	6	0	0	0	0
230	11.5451	0.291866	10	0	0	0	0
230	11.5451	0.291866	14	0	0	0	0
230	11.5451	0.291866	18	0	0	0	0
230	11.5451	0.291866	22	66.0024776319282	12.7021768202646	2.44453620858993	2.44453620858993
230	11.5451	0.291866	26	210.984864841154	20.993829635318	12.5337543469993	5.11688432257187
230	11.5451	0.291866	30	261.901460764069	21.9013722954893	40.2925324252414	8.5904045426364
230	11.5451	0.291866	34	225.990051050173	19.2374849760993	44.2154447706861	8.50926234611854
230	11.5451	0.291866	38	144.278506448993	14.6492660930436	23.798516527669	5.94962913191724
230	11.5451	0.291866	42	101.272773464999	11.7727272616374	19.1597138987837	5.12065250760878
230	11.5451	0.291866	46	53.4671550323822	8.25016024534668	10.184220006168	3.60066917400573
230	11.5451	0.291866	50	16.7357793344159	4.47282829317219	1.19541280960114	1.19541280960114
230	11.5451	0.291866	54	4.52766425103756	2.26383212551878	1.13191606275939	1.13191606275939
230	11.5451	0.291866	58	4.31928012188809	2.15964006094405	1.07982003047202	1.07982003047202
230	11.5451	0.291866	62	6.22283350141171	2.54046140556216	0	0
230	11.5451	0.291866	66	1.0024014574985	1.0024014574985	0	0
230	11.5451	0.291866	70	0.974509392735737	0.974509392735737	0.974509392735737	0.974509392735737
230	11.5451	0.291866	74	0	0	0	0
230	11.5451	0.291866	78	0	0	0	0
230	11.5451	0.291866	82	0	0	0.924738732621215	0.924738732621215
230	11.5451	0.291866	86	0.917975362365351	0.917975362365351	0	0
230	11.5451	0.291866	90	0.915739200523746	0.915739200523746	0	0
230	11.5451	0.291866	94	0	0	0	0
230	11.5451	0.291866	98	0	0	0	0
230	11.5451	0.291866	102	0.936197285303443	0.936197285303443	0	0
230	11.5451	0.291866	106	0	0	0	0
230	11.5451	0.291866	110	0	0	0	0
230	11.5451	0.291866	114	0	0	0	0
230	11.5451	0.291866	118	1.03713855647574	1.03713855647574	0	0
230	11.5451	0.291866	122	1.07981958946484	1.07981958946484	0	0
230	11.5451	0.291866	126	0	0	0	0
230	11.5451	0.291866	130	1.19541215400491	1.19541215400491	0	0
230	11.5451	0.291866	134	0	0	1.27302669728196	1.27302669728196
230	11.5451	0.291866	138	0	0	0	0
230	11.5451	0.291866	142	0	0	0	0
230	11.5451	0.291866	146	0	0	1.637607478761	1.637607478761
230	11.5451	0.291866	150	5.49443001983176	3.17220917194987	0	0
230	11.5451	0.291866	154	0	0	0	0
230	11.5451	0.291866	158	0	0	0	0
230	11.5451	0.291866	162	0	0	0	0
230	11.5451	0.291866	166	0	0	0	0
230	11.5451	0.291866	170	0	0	0	0
230	11.5451	0.291866	174	0	0	0	0

