1	13869421873.9944	0.96
2	867108164.311976	0.959874
3	171334620.805722	0.959958
4	54225141.5624262	0.96042
5	22224203.0875148	0.96084
6	10722324.005291	0.96
7	5791589.11306303	0.959076
8	3397439.9259973	0.958068
9	2123047.67578227	0.957438
10	1394258.55163504	0.957438
11	953229.833639786	0.958152
12	673872.821741028	0.959454
13	489865.650181144	0.96126
14	364723.700642284	0.96294
15	277133.963930432	0.96504
16	214412.181299295	0.96672
17	168518.93843236	0.96798
18	134314.160563656	0.96924
19	108404.598241035	0.969606
20	88466.4428134376	0.970026
21	72929.8480828241	0.969552
22	60678.9271829292	0.968658
23	50909.6476615255	0.967818
24	43041.871478834	0.966084
25	36648.349313783	0.964824
26	31410.7335498558	0.962724
27	27082.6309567816	0.961098
28	23478.9188070425	0.95904
29	20468.2015318839	0.956994
30	17924.214694575	0.954948
31	15770.5179518564	0.95286
32	13934.4340643752	0.950676
33	12366.5317596884	0.948492
34	11012.0435827733	0.946308
35	9840.4526166225	0.944082
36	8824.60468682083	0.942354
37	7938.39211648451	0.940086
38	7163.23562869879	0.937734
39	6482.26545810885	0.935382
40	5882.15302660452	0.932904
41	5351.23193258075	0.930384
42	4880.37236311012	0.92778
43	4461.73695644519	0.925092
44	4088.10902951218	0.92286
45	3753.86622897424	0.920004
46	3454.35426799979	0.917106
47	3184.73661858229	0.914124
48	2942.09694485251	0.911058
49	2722.69176133848	0.907992
50	2524.07133624247	0.904842
51	2343.96727364728	0.90165
52	2180.26552978574	0.898458
53	2030.98386915489	0.895224
54	1895.33296282766	0.892032
55	1771.00048622742	0.888258
56	1656.83769628363	0.885066
57	1552.84806543514	0.881916
58	1456.93762786558	0.878808
59	1368.68675585186	0.875742
60	1287.18313443644	0.872718
61	1212.63574332158	0.869238
62	1143.12968789951	0.866382
63	1079.21174822019	0.86346
64	1019.83653667053	0.860568
65	964.793173156336	0.85776
66	913.676401399133	0.854982
67	866.154082191575	0.852342
68	821.911009579099	0.849732
69	780.701004340979	0.847164
70	742.237246141879	0.844776
71	706.3528115677	0.842322
72	672.7833901507	0.840006
73	641.328154594287	0.837774
74	611.902764862417	0.83553
75	584.322488712757	0.833424
76	558.463423716841	0.831306
77	534.153807899015	0.829326
78	511.281407900085	0.827292
79	489.792975082015	0.825342
80	469.531761278733	0.823434
81	450.453086999868	0.821568
82	432.461955838206	0.819744
83	415.466709641935	0.81792
84	399.432719709667	0.816084
85	384.274109866795	0.814344
86	369.96150780019	0.812604
87	356.359821476623	0.810906
88	343.498037858804	0.809154
89	331.35304147002	0.807456
90	319.795450651482	0.8058
91	308.859469611651	0.804186
92	298.41875458939	0.802476
93	288.564292647183	0.800862
94	279.172291780732	0.799248
95	270.228081180246	0.79758
96	261.71802060946	0.796008
97	253.6294179833	0.794436
98	245.896454326178	0.792864
99	238.562115381948	0.791292
100	231.56212922514	0.789762
101	224.88690929247	0.788178
102	218.473502315058	0.786648
103	212.42154068612	0.785214
104	206.615198847176	0.783726
105	201.04715331856	0.782238
106	195.710546038141	0.780792
107	190.652950705985	0.779304
108	185.760341862876	0.7779
109	181.135066457533	0.77655
110	176.663817681379	0.775146
111	172.395610871202	0.773796
112	168.32576129928	0.772434
113	164.395863687741	0.771168
114	160.655773299381	0.769902
115	157.047588471015	0.768582
116	153.621634467884	0.767358
117	150.266448548846	0.766134
118	147.086766142142	0.764952
119	144.025508040618	0.76377
120	141.133768533485	0.76263
121	138.300804399056	0.76149
122	135.57802468962	0.760446
123	133.016981245619	0.759348
124	130.50735988178	0.758292
125	128.100972192785	0.75729
126	125.795747930568	0.756234
127	123.58972790939	0.755274
128	121.481057398538	0.754356
129	119.413979965862	0.753384
130	117.44083173841	0.752508
131	115.560036049199	0.75159
132	113.716098441725	0.750756
133	111.961602006059	0.749922
134	110.30600302256	0.749088
135	108.688626891096	0.74835
136	107.129864325455	0.747558
137	105.633967794216	0.746766
138	104.194448190839	0.74607
139	102.815671717055	0.74532
140	101.48585696488	0.744666
141	100.209472183719	0.743958
142	98.9856327200332	0.743304
143	97.8080986180317	0.742692
144	96.6814723706851	0.74208
145	95.5941968111982	0.741468
146	94.5563531357927	0.740898
147	93.5564590493449	0.740328
148	92.599267026047	0.7398
149	91.6841626778398	0.739272
150	90.810563223898	0.738744
151	89.9725160549436	0.73827
152	89.1694973866176	0.737784
153	88.4064109965622	0.737394
154	87.6719870402551	0.736908
155	86.9765809410005	0.736518
156	86.3143723498152	0.736074
157	85.6849641712593	0.735684
158	85.0879816515524	0.735336
159	84.5176715255819	0.734988
160	83.9845012196622	0.734628
161	83.477358107137	0.734322
162	83.0013488141352	0.734016
163	82.550798572992	0.73371
164	82.1308506210408	0.733446
165	81.7358656426586	0.733236
166	81.3710212526143	0.732972
167	81.0307115189297	0.73275
168	80.72014652361	0.732528
169	80.4337519597407	0.73236
170	80.176768763584	0.73218
171	79.9382527804298	0.732054
172	79.7342744630798	0.731874
173	79.5485186019583	0.731748
174	79.3916840859492	0.731664
175	79.2528836931698	0.731568
176	79.1428439109892	0.731484
177	79.0615047847006	0.731442
178	78.9980197943494	0.7314
179	78.9631557593173	0.7314

