   1.00  0.9335E+10  0.1000E+01
   2.00  0.5835E+09  0.1000E+01
   3.00  0.1153E+09  0.1000E+01
   4.00  0.3649E+08  0.1000E+01
   5.00  0.1495E+08  0.1000E+01
   6.00  0.7215E+07  0.9999E+00
   7.00  0.3897E+07  0.9999E+00
   8.00  0.2286E+07  0.9999E+00
   9.00  0.1429E+07  0.1000E+01
  10.00  0.9384E+06  0.1000E+01
  11.00  0.6417E+06  0.1000E+01
  12.00  0.4536E+06  0.1000E+01
  13.00  0.3297E+06  0.1000E+01
  14.00  0.2455E+06  0.1000E+01
  15.00  0.1865E+06  0.9999E+00
  16.00  0.1442E+06  0.9996E+00
  17.00  0.1133E+06  0.9994E+00
  18.00  0.9032E+05  0.9991E+00
  19.00  0.7288E+05  0.9990E+00
  20.00  0.5947E+05  0.9989E+00
  21.00  0.4903E+05  0.9989E+00
  22.00  0.4080E+05  0.9990E+00
  23.00  0.3424E+05  0.9991E+00
  24.00  0.2895E+05  0.9994E+00
  25.00  0.2466E+05  0.9997E+00
  26.00  0.2114E+05  0.1000E+01
  27.00  0.1824E+05  0.1000E+01
  28.00  0.1582E+05  0.1001E+01
  29.00  0.1379E+05  0.1001E+01
  30.00  0.1208E+05  0.1002E+01
  31.00  0.1064E+05  0.1002E+01
  32.00  0.9403E+04  0.1003E+01
  33.00  0.8344E+04  0.1003E+01
  34.00  0.7433E+04  0.1003E+01
  35.00  0.6645E+04  0.1004E+01
  36.00  0.5960E+04  0.1004E+01
  37.00  0.5363E+04  0.1004E+01
  38.00  0.4840E+04  0.1004E+01
  39.00  0.4380E+04  0.1005E+01
  40.00  0.3974E+04  0.1005E+01
  41.00  0.3616E+04  0.1005E+01
  42.00  0.3297E+04  0.1005E+01
  43.00  0.3014E+04  0.1005E+01
  44.00  0.2761E+04  0.1004E+01
  45.00  0.2535E+04  0.1004E+01
  46.00  0.2332E+04  0.1004E+01
  47.00  0.2149E+04  0.1004E+01
  48.00  0.1985E+04  0.1003E+01
  49.00  0.1836E+04  0.1003E+01
  50.00  0.1701E+04  0.1002E+01
  51.00  0.1579E+04  0.1002E+01
  52.00  0.1468E+04  0.1001E+01
  53.00  0.1366E+04  0.1000E+01
  54.00  0.1274E+04  0.9998E+00
  55.00  0.1190E+04  0.9990E+00
  56.00  0.1112E+04  0.9981E+00
  57.00  0.1041E+04  0.9973E+00
  58.00  0.9763E+03  0.9963E+00
  59.00  0.9164E+03  0.9953E+00
  60.00  0.8612E+03  0.9943E+00
  61.00  0.8103E+03  0.9932E+00
  62.00  0.7633E+03  0.9921E+00
  63.00  0.7198E+03  0.9909E+00
  64.00  0.6795E+03  0.9897E+00
  65.00  0.6421E+03  0.9885E+00
  66.00  0.6074E+03  0.9873E+00
  67.00  0.5752E+03  0.9860E+00
  68.00  0.5452E+03  0.9847E+00
  69.00  0.5172E+03  0.9833E+00
  70.00  0.4912E+03  0.9820E+00
  71.00  0.4668E+03  0.9806E+00
  72.00  0.4441E+03  0.9792E+00
  73.00  0.4228E+03  0.9778E+00
  74.00  0.4029E+03  0.9764E+00
  75.00  0.3843E+03  0.9749E+00
  76.00  0.3668E+03  0.9735E+00
  77.00  0.3504E+03  0.9720E+00
  78.00  0.3350E+03  0.9706E+00
  79.00  0.3205E+03  0.9691E+00
  80.00  0.3069E+03  0.9676E+00
  81.00  0.2940E+03  0.9662E+00
  82.00  0.2819E+03  0.9647E+00
  83.00  0.2705E+03  0.9632E+00
  84.00  0.2597E+03  0.9618E+00
  85.00  0.2496E+03  0.9603E+00
  86.00  0.2399E+03  0.9589E+00
  87.00  0.2309E+03  0.9574E+00
  88.00  0.2223E+03  0.9560E+00
  89.00  0.2141E+03  0.9546E+00
  90.00  0.2064E+03  0.9531E+00
  91.00  0.1991E+03  0.9517E+00
  92.00  0.1921E+03  0.9503E+00
  93.00  0.1856E+03  0.9489E+00
  94.00  0.1793E+03  0.9476E+00
  95.00  0.1734E+03  0.9462E+00
  96.00  0.1677E+03  0.9449E+00
  97.00  0.1623E+03  0.9435E+00
  98.00  0.1572E+03  0.9422E+00
  99.00  0.1524E+03  0.9409E+00
 100.00  0.1477E+03  0.9396E+00
 101.00  0.1433E+03  0.9383E+00
 102.00  0.1391E+03  0.9371E+00
 103.00  0.1351E+03  0.9358E+00
 104.00  0.1312E+03  0.9346E+00
