#				Inclusive		Exclusive	
#range	Ebeam	dE	Thcm	Xsec[mb/sr]	dXsec	Xsec[mb/sr]	dXsec
140	21.3949	0.344723	2	0	0	0	0
140	21.3949	0.344723	6	0	0	0	0
140	21.3949	0.344723	10	0	0	0	0
140	21.3949	0.344723	14	0	0	0	0
140	21.3949	0.344723	18	65.1946877704211	13.8995667005517	8.89018469596651	5.13274813421627
140	21.3949	0.344723	22	97.7814483435974	15.4606159233996	14.6672172515396	5.98786699757896
140	21.3949	0.344723	26	146.227134048325	17.4774848532673	35.5123039831646	8.61300798094268
140	21.3949	0.344723	30	120.877597275724	14.8790065965436	43.9554899184452	8.97237775002769
140	21.3949	0.344723	34	85.1556714102102	11.8089627328109	21.2889178525526	5.90448136640545
140	21.3949	0.344723	38	98.1688806766345	12.0837562632152	19.336294678731	5.36292132914605
140	21.3949	0.344723	42	108.115528428851	12.1639412484307	26.002468862635	5.9653769223863
140	21.3949	0.344723	46	118.391557571703	12.2766316578103	38.1908250231301	6.97266441804797
140	21.3949	0.344723	50	80.0926582432762	9.78487224106866	21.5174305728205	5.07170620252617
140	21.3949	0.344723	54	28.2979015689847	5.65958031379695	3.39574818827817	1.9605352165024
140	21.3949	0.344723	58	9.71838027424821	3.23946009141607	3.23946009141607	1.87030228377907
140	21.3949	0.344723	62	4.14855566760781	2.0742778338039	0	0
140	21.3949	0.344723	66	4.00960582999398	2.00480291499699	1.0024014574985	1.0024014574985
140	21.3949	0.344723	70	1.94901878547147	1.37816092830081	0.974509392735737	0.974509392735737
140	21.3949	0.344723	74	1.90528609420072	1.3472373236398	0	0
140	21.3949	0.344723	78	0	0	0	0
140	21.3949	0.344723	82	0	0	0	0
140	21.3949	0.344723	86	0.917975362365351	0.917975362365351	0	0
140	21.3949	0.344723	90	0.915739200523746	0.915739200523746	0	0
140	21.3949	0.344723	94	0	0	0	0
140	21.3949	0.344723	98	0.924738647678388	0.924738647678388	0	0
140	21.3949	0.344723	102	0	0	0	0
140	21.3949	0.344723	106	0	0	0	0
140	21.3949	0.344723	110	0	0	0	0
140	21.3949	0.344723	114	0	0	0	0
140	21.3949	0.344723	118	0	0	0	0
140	21.3949	0.344723	122	1.07981958946484	1.07981958946484	0	0
140	21.3949	0.344723	126	1.13191552525711	1.13191552525711	1.13191552525711	1.13191552525711
140	21.3949	0.344723	130	0	0	0	0
140	21.3949	0.344723	134	0	0	0	0
140	21.3949	0.344723	138	0	0	0	0
140	21.3949	0.344723	142	0	0	0	0
140	21.3949	0.344723	146	0	0	0	0
140	21.3949	0.344723	150	1.83147667327725	1.83147667327725	1.83147667327725	1.83147667327725
140	21.3949	0.344723	154	0	0	0	0
140	21.3949	0.344723	158	0	0	0	0
140	21.3949	0.344723	162	0	0	0	0
140	21.3949	0.344723	166	0	0	0	0
140	21.3949	0.344723	170	0	0	0	0
140	21.3949	0.344723	174	0	0	0	0

