0.018	89.991	3.81609e-07
0.036	89.982	1.52645e-06
0.054	89.973	3.43452e-06
0.072	89.964	6.10582e-06
0.09	89.955	9.54035e-06
0.108	89.9459	1.37381e-05
0.126	89.9369	1.86991e-05
0.144	89.9279	2.44233e-05
0.162	89.9189	3.09107e-05
0.18	89.9099	3.81614e-05
0.198	89.9009	4.61753e-05
0.216	89.8919	5.49524e-05
0.234	89.8829	6.44927e-05
0.252	89.8739	7.47962e-05
0.27	89.8649	8.5863e-05
0.288	89.8559	9.7693e-05
0.306	89.8468	0.000110286
0.324	89.8378	0.000123643
0.342	89.8288	0.000137762
0.36	89.8198	0.000152645
0.378	89.8108	0.000168291
0.396	89.8018	0.0001847
0.414	89.7928	0.000201873
0.432	89.7838	0.000219809
0.45	89.7748	0.000238508
0.468	89.7658	0.00025797
0.486	89.7567	0.000278195
0.504	89.7477	0.000299184
0.522	89.7387	0.000320935
0.54	89.7297	0.00034345
0.558	89.7207	0.000366728
0.576	89.7117	0.00039077
0.594	89.7027	0.000415574
0.612	89.6937	0.000441142
0.63	89.6847	0.000467473
0.648	89.6757	0.000494567
0.666	89.6667	0.000522424
0.684	89.6576	0.000551044
0.702	89.6486	0.000580428
0.72	89.6396	0.000610575
0.738	89.6306	0.000641484
0.756	89.6216	0.000673158
0.774	89.6126	0.000705594
0.792	89.6036	0.000738793
0.81	89.5946	0.000772756
0.828	89.5856	0.000807481
0.846	89.5766	0.00084297
0.864	89.5676	0.000879222
0.882	89.5585	0.000916237
0.9	89.5495	0.000954016
0.918	89.5405	0.000992557
0.936	89.5315	0.00103186
0.954	89.5225	0.00107193
0.972	89.5135	0.00111276
0.99	89.5045	0.00115435
1.008	89.4955	0.00119671
1.026	89.4865	0.00123983
1.044	89.4775	0.00128371
1.062	89.4684	0.00132836
1.08	89.4594	0.00137377
1.098	89.4504	0.00141994
1.116	89.4414	0.00146688
1.134	89.4324	0.00151458
1.152	89.4234	0.00156304
1.17	89.4144	0.00161226
1.188	89.4054	0.00166225
1.206	89.3964	0.001713
1.224	89.3874	0.00176452
1.242	89.3784	0.00181679
1.26	89.3693	0.00186983
1.278	89.3603	0.00192364
1.296	89.3513	0.0019782
1.314	89.3423	0.00203353
1.332	89.3333	0.00208962
1.35	89.3243	0.00214648
1.368	89.3153	0.0022041
1.386	89.3063	0.00226248
1.404	89.2973	0.00232162
1.422	89.2883	0.00238153
1.44	89.2793	0.0024422
1.458	89.2702	0.00250364
1.476	89.2612	0.00256583
1.494	89.2522	0.00262879
1.512	89.2432	0.00269251
1.53	89.2342	0.002757
1.548	89.2252	0.00282225
1.566	89.2162	0.00288826
1.584	89.2072	0.00295503
1.602	89.1982	0.00302257
1.62	89.1892	0.00309087
1.638	89.1802	0.00315993
1.656	89.1711	0.00322976
1.674	89.1621	0.00330035
1.692	89.1531	0.0033717
1.71	89.1441	0.00344381
1.728	89.1351	0.00351669
1.746	89.1261	0.00359033
1.764	89.1171	0.00366473
1.782	89.1081	0.0037399
1.8	89.0991	0.00381583
1.818	89.0901	0.00389252
1.836	89.081	0.00396997
1.854	89.072	0.00404819
1.872	89.063	0.00412717
1.89	89.054	0.00420691
1.908	89.045	0.00428742
1.926	89.036	0.00436869
1.944	89.027	0.00445072
1.962	89.018	0.00453351
1.98	89.009	0.00461707
1.998	89	0.00470139
2.016	88.991	0.00478647
2.034	88.9819	0.00487232
2.052	88.9729	0.00495893
2.07	88.9639	0.0050463
2.088	88.9549	0.00513443
2.106	88.9459	0.00522333
2.124	88.9369	0.00531299
2.142	88.9279	0.00540341
2.16	88.9189	0.00549459
2.178	88.9099	0.00558654
2.196	88.9009	0.00567925
2.214	88.8919	0.00577272
2.232	88.8828	0.00586696
2.25	88.8738	0.00596195
2.268	88.8648	0.00605771
2.286	88.8558	0.00615424
2.304	88.8468	0.00625152
2.322	88.8378	0.00634957
2.34	88.8288	0.00644838
2.358	88.8198	0.00654796
2.376	88.8108	0.00664829
2.394	88.8018	0.00674939
2.412	88.7928	0.00685125
2.43	88.7837	0.00695387
2.448	88.7747	0.00705726
2.466	88.7657	0.00716141
2.484	88.7567	0.00726632
2.502	88.7477	0.00737199
2.52	88.7387	0.00747843
2.538	88.7297	0.00758563
2.556	88.7207	0.00769359
2.574	88.7117	0.00780231
2.592	88.7027	0.0079118
2.61	88.6936	0.00802205
2.628	88.6846	0.00813306
2.646	88.6756	0.00824483
2.664	88.6666	0.00835737
2.682	88.6576	0.00847067
2.7	88.6486	0.00858473
2.718	88.6396	0.00869955
2.736	88.6306	0.00881514
2.754	88.6216	0.00893148
2.772	88.6126	0.00904859
2.79	88.6036	0.00916647
2.808	88.5945	0.0092851
2.826	88.5855	0.0094045
2.844	88.5765	0.00952466
2.862	88.5675	0.00964558
2.88	88.5585	0.00976726
2.898	88.5495	0.00988971
2.916	88.5405	0.0100129
2.934	88.5315	0.0101369
2.952	88.5225	0.0102616
2.97	88.5135	0.0103871
2.988	88.5045	0.0105134
3.006	88.4954	0.0106404
3.024	88.4864	0.0107682
3.042	88.4774	0.0108967
3.06	88.4684	0.011026
3.078	88.4594	0.0111561
3.096	88.4504	0.0112869
3.114	88.4414	0.0114185
3.132	88.4324	0.0115509
3.15	88.4234	0.011684
3.168	88.4144	0.0118179
3.186	88.4053	0.0119525
3.204	88.3963	0.0120879
3.222	88.3873	0.0122241
3.24	88.3783	0.012361
3.258	88.3693	0.0124987
3.276	88.3603	0.0126371
3.294	88.3513	0.0127764
3.312	88.3423	0.0129163
3.33	88.3333	0.0130571
3.348	88.3243	0.0131986
3.366	88.3153	0.0133408
3.384	88.3062	0.0134838
3.402	88.2972	0.0136276
3.42	88.2882	0.0137722
3.438	88.2792	0.0139175
3.456	88.2702	0.0140636
3.474	88.2612	0.0142104
3.492	88.2522	0.014358
3.51	88.2432	0.0145063
3.528	88.2342	0.0146555
3.546	88.2252	0.0148053
