0.018	89.991	4.56865e-07
0.036	89.982	1.82747e-06
0.054	89.973	4.11181e-06
0.072	89.964	7.30988e-06
0.09	89.9549	1.14217e-05
0.108	89.9459	1.64472e-05
0.126	89.9369	2.23865e-05
0.144	89.9279	2.92395e-05
0.162	89.9189	3.70063e-05
0.18	89.9099	4.56867e-05
0.198	89.9009	5.52809e-05
0.216	89.8919	6.57889e-05
0.234	89.8829	7.72105e-05
0.252	89.8738	8.95459e-05
0.27	89.8648	0.000102795
0.288	89.8558	0.000116958
0.306	89.8468	0.000132034
0.324	89.8378	0.000148025
0.342	89.8288	0.000164929
0.36	89.8198	0.000182747
0.378	89.8108	0.000201478
0.396	89.8018	0.000221123
0.414	89.7927	0.000241682
0.432	89.7837	0.000263155
0.45	89.7747	0.000285541
0.468	89.7657	0.000308841
0.486	89.7567	0.000333055
0.504	89.7477	0.000358182
0.522	89.7387	0.000384223
0.54	89.7297	0.000411178
0.558	89.7207	0.000439046
0.576	89.7116	0.000467829
0.594	89.7026	0.000497525
0.612	89.6936	0.000528134
0.63	89.6846	0.000559657
0.648	89.6756	0.000592094
0.666	89.6666	0.000625445
0.684	89.6576	0.000659709
0.702	89.6486	0.000694887
0.72	89.6396	0.000730979
0.738	89.6305	0.000767984
0.756	89.6215	0.000805903
0.774	89.6125	0.000844736
0.792	89.6035	0.000884482
0.81	89.5945	0.000925142
0.828	89.5855	0.000966715
0.846	89.5765	0.0010092
0.864	89.5675	0.0010526
0.882	89.5585	0.00109692
0.9	89.5494	0.00114215
0.918	89.5404	0.00118829
0.936	89.5314	0.00123534
0.954	89.5224	0.00128331
0.972	89.5134	0.00133219
0.99	89.5044	0.00138199
1.008	89.4954	0.0014327
1.026	89.4864	0.00148432
1.044	89.4774	0.00153686
1.062	89.4683	0.00159031
1.08	89.4593	0.00164468
1.098	89.4503	0.00169995
1.116	89.4413	0.00175614
1.134	89.4323	0.00181325
1.152	89.4233	0.00187127
1.17	89.4143	0.0019302
1.188	89.4053	0.00199004
1.206	89.3963	0.0020508
1.224	89.3872	0.00211248
1.242	89.3782	0.00217506
1.26	89.3692	0.00223856
1.278	89.3602	0.00230297
1.296	89.3512	0.0023683
1.314	89.3422	0.00243454
1.332	89.3332	0.0025017
1.35	89.3242	0.00256976
1.368	89.3152	0.00263874
1.386	89.3061	0.00270864
1.404	89.2971	0.00277944
1.422	89.2881	0.00285117
1.44	89.2791	0.0029238
1.458	89.2701	0.00299735
1.476	89.2611	0.00307181
1.494	89.2521	0.00314718
1.512	89.2431	0.00322347
1.53	89.2341	0.00330067
1.548	89.225	0.00337879
1.566	89.216	0.00345782
1.584	89.207	0.00353776
1.602	89.198	0.00361861
1.62	89.189	0.00370038
1.638	89.18	0.00378306
1.656	89.171	0.00386666
1.674	89.162	0.00395117
1.692	89.153	0.00403659
1.71	89.1439	0.00412293
1.728	89.1349	0.00421017
1.746	89.1259	0.00429834
1.764	89.1169	0.00438741
1.782	89.1079	0.0044774
1.8	89.0989	0.0045683
1.818	89.0899	0.00466012
1.836	89.0809	0.00475285
1.854	89.0718	0.00484649
1.872	89.0628	0.00494104
1.89	89.0538	0.00503651
1.908	89.0448	0.00513289
1.926	89.0358	0.00523019
1.944	89.0268	0.00532839
1.962	89.0178	0.00542752
1.98	89.0088	0.00552755
1.998	88.9998	0.0056285
2.016	88.9907	0.00573036
2.034	88.9817	0.00583313
2.052	88.9727	0.00593682
2.07	88.9637	0.00604142
2.088	88.9547	0.00614693
2.106	88.9457	0.00625336
2.124	88.9367	0.0063607
2.142	88.9277	0.00646895
2.16	88.9187	0.00657812
2.178	88.9096	0.0066882
2.196	88.9006	0.00679919
2.214	88.8916	0.00691109
2.232	88.8826	0.00702391
2.25	88.8736	0.00713764
2.268	88.8646	0.00725229
2.286	88.8556	0.00736784
2.304	88.8466	0.00748431
2.322	88.8376	0.0076017
2.34	88.8285	0.00771999
2.358	88.8195	0.0078392
2.376	88.8105	0.00795932
2.394	88.8015	0.00808036
2.412	88.7925	0.00820231
2.43	88.7835	0.00832517
2.448	88.7745	0.00844894
2.466	88.7655	0.00857363
2.484	88.7565	0.00869923
2.502	88.7474	0.00882574
2.52	88.7384	0.00895316
2.538	88.7294	0.0090815
2.556	88.7204	0.00921075
2.574	88.7114	0.00934092
2.592	88.7024	0.00947199
2.61	88.6934	0.00960398
2.628	88.6844	0.00973689
2.646	88.6754	0.0098707
2.664	88.6663	0.0100054
2.682	88.6573	0.0101411
2.7	88.6483	0.0102776
2.718	88.6393	0.0104151
2.736	88.6303	0.0105535
2.754	88.6213	0.0106928
2.772	88.6123	0.010833
2.79	88.6033	0.0109741
2.808	88.5943	0.0111161
2.826	88.5852	0.0112591
2.844	88.5762	0.0114029
2.862	88.5672	0.0115477
2.88	88.5582	0.0116934
2.898	88.5492	0.0118399
2.916	88.5402	0.0119874
2.934	88.5312	0.0121359
2.952	88.5222	0.0122852
2.97	88.5132	0.0124354
2.988	88.5041	0.0125866
3.006	88.4951	0.0127387
3.024	88.4861	0.0128916
3.042	88.4771	0.0130455
3.06	88.4681	0.0132003
3.078	88.4591	0.0133561
3.096	88.4501	0.0135127
3.114	88.4411	0.0136702
3.132	88.4321	0.0138287
3.15	88.423	0.0139881
3.168	88.414	0.0141483
3.186	88.405	0.0143095
3.204	88.396	0.0144716
3.222	88.387	0.0146346
3.24	88.378	0.0147986
3.258	88.369	0.0149634
3.276	88.36	0.0151292
3.294	88.351	0.0152958
3.312	88.3419	0.0154634
3.33	88.3329	0.0156319
3.348	88.3239	0.0158013
3.366	88.3149	0.0159716
3.384	88.3059	0.0161428
3.402	88.2969	0.016315
3.42	88.2879	0.016488
3.438	88.2789	0.016662
3.456	88.2699	0.0168369
3.474	88.2608	0.0170127
3.492	88.2518	0.0171894
3.51	88.2428	0.017367
3.528	88.2338	0.0175455
3.546	88.2248	0.0177249
3.564	88.2158	0.0179053
3.582	88.2068	0.0180865
3.6	88.1978	0.0182687
3.618	88.1888	0.0184518
3.636	88.1797	0.0186358
3.654	88.1707	0.0188207
3.672	88.1617	0.0190065
3.69	88.1527	0.0191932
3.708	88.1437	0.0193809
3.726	88.1347	0.0195694
3.744	88.1257	0.0197589
3.762	88.1167	0.0199493
3.78	88.1077	0.0201406
3.798	88.0986	0.0203328
3.816	88.0896	0.0205259
3.834	88.0806	0.0207199
3.852	88.0716	0.0209148
3.87	88.0626	0.0211107
3.888	88.0536	0.0213074
3.906	88.0446	0.0215051
3.924	88.0356	0.0217037
3.942	88.0266	0.0219032
3.96	88.0175	0.0221036
3.978	88.0085	0.0223049
3.996	87.9995	0.0225071
4.014	87.9905	0.0227103
4.032	87.9815	0.0229143
4.05	87.9725	0.0231193
4.068	87.9635	0.0233252
4.086	87.9545	0.023532
4.104	87.9455	0.0237397
4.122	87.9364	0.0239483
4.14	87.9274	0.0241578
4.158	87.9184	0.0243682
4.176	87.9094	0.0245796
4.194	87.9004	0.0247918
4.212	87.8914	0.025005
4.23	87.8824	0.0252191
4.248	87.8734	0.0254341
4.266	87.8644	0.02565
4.284	87.8553	0.0258668
4.302	87.8463	0.0260845
4.32	87.8373	0.0263031
4.338	87.8283	0.0265227
4.356	87.8193	0.0267431
4.374	87.8103	0.0269645
4.392	87.8013	0.0271868
4.41	87.7923	0.02741
4.428	87.7833	0.0276341
4.446	87.7742	0.0278591
4.464	87.7652	0.028085
4.482	87.7562	0.0283118
4.5	87.7472	0.0285396
4.518	87.7382	0.0287682
4.536	87.7292	0.0289978
4.554	87.7202	0.0292283
4.572	87.7112	0.0294596
4.59	87.7022	0.0296919
4.608	87.6931	0.0299252
4.626	87.6841	0.0301593
4.644	87.6751	0.0303943
4.662	87.6661	0.0306302
4.68	87.6571	0.0308671
4.698	87.6481	0.0311049
4.716	87.6391	0.0313435
4.734	87.6301	0.0315831
4.752	87.6211	0.0318236
4.77	87.612	0.032065
4.788	87.603	0.0323073
4.806	87.594	0.0325506
4.824	87.585	0.0327947
4.842	87.576	0.0330397
4.86	87.567	0.0332857
4.878	87.558	0.0335326
4.896	87.549	0.0337803
4.914	87.54	0.034029
4.932	87.5309	0.0342786
4.95	87.5219	0.0345291
4.968	87.5129	0.0347806
4.986	87.5039	0.0350329
5.004	87.4949	0.0352861
5.022	87.4859	0.0355403
5.04	87.4769	0.0357953
5.058	87.4679	0.0360513
5.076	87.4589	0.0363082
5.094	87.4498	0.036566
5.112	87.4408	0.0368247
5.13	87.4318	0.0370843
5.148	87.4228	0.0373448
5.166	87.4138	0.0376063
5.184	87.4048	0.0378686
5.202	87.3958	0.0381318
5.22	87.3868	0.038396
5.238	87.3778	0.0386611
5.256	87.3687	0.0389271
5.274	87.3597	0.039194
5.292	87.3507	0.0394618
5.31	87.3417	0.0397305
5.328	87.3327	0.0400001
5.346	87.3237	0.0402706
5.364	87.3147	0.0405421
5.382	87.3057	0.0408144
5.4	87.2967	0.0410877
5.418	87.2876	0.0413618
5.436	87.2786	0.0416369
5.454	87.2696	0.0419129
5.472	87.2606	0.0421898
5.49	87.2516	0.0424676
5.508	87.2426	0.0427463
5.526	87.2336	0.043026
5.544	87.2246	0.0433065
5.562	87.2156	0.0435879
5.58	87.2065	0.0438703
5.598	87.1975	0.0441536
5.616	87.1885	0.0444377
5.634	87.1795	0.0447228
5.652	87.1705	0.0450088
5.67	87.1615	0.0452957
5.688	87.1525	0.0455835
5.706	87.1435	0.0458723
5.724	87.1345	0.0461619
5.742	87.1254	0.0464524
5.76	87.1164	0.0467439
5.778	87.1074	0.0470362
5.796	87.0984	0.0473295
5.814	87.0894	0.0476237
5.832	87.0804	0.0479188
5.85	87.0714	0.0482147
5.868	87.0624	0.0485117
5.886	87.0534	0.0488095
5.904	87.0443	0.0491082
5.922	87.0353	0.0494078
5.94	87.0263	0.0497084
5.958	87.0173	0.0500098
5.976	87.0083	0.0503122
5.994	86.9993	0.0506154
6.012	86.9903	0.0509196
6.03	86.9813	0.0512247
6.048	86.9723	0.0515307
6.066	86.9632	0.0518376
6.084	86.9542	0.0521454
6.102	86.9452	0.0524541
6.12	86.9362	0.0527637
6.138	86.9272	0.0530743
6.156	86.9182	0.0533857
6.174	86.9092	0.053698
6.192	86.9002	0.0540113
6.21	86.8912	0.0543255
6.228	86.8821	0.0546405
6.246	86.8731	0.0549565
6.264	86.8641	0.0552734
6.282	86.8551	0.0555912
6.3	86.8461	0.0559099
6.318	86.8371	0.0562296
6.336	86.8281	0.0565501
6.354	86.8191	0.0568715
6.372	86.8101	0.0571939
6.39	86.801	0.0575171
6.408	86.792	0.0578413
6.426	86.783	0.0581663
6.444	86.774	0.0584923
6.462	86.765	0.0588192
6.48	86.756	0.059147
6.498	86.747	0.0594757
6.516	86.738	0.0598053
6.534	86.729	0.0601358
6.552	86.7199	0.0604672
6.57	86.7109	0.0607995
6.588	86.7019	0.0611328
6.606	86.6929	0.0614669
6.624	86.6839	0.061802
6.642	86.6749	0.0621379
6.66	86.6659	0.0624748
6.678	86.6569	0.0628126
6.696	86.6479	0.0631513
6.714	86.6388	0.0634909
6.732	86.6298	0.0638314
6.75	86.6208	0.0641728
6.768	86.6118	0.0645151
6.786	86.6028	0.0648583
6.804	86.5938	0.0652024
6.822	86.5848	0.0655474
6.84	86.5758	0.0658934
6.858	86.5668	0.0662402
6.876	86.5577	0.066588
6.894	86.5487	0.0669367
6.912	86.5397	0.0672862
6.93	86.5307	0.0676367
6.948	86.5217	0.0679881
6.966	86.5127	0.0683404
6.984	86.5037	0.0686936
7.002	86.4947	0.0690477
7.02	86.4857	0.0694027
7.038	86.4766	0.0697586
7.056	86.4676	0.0701154
7.074	86.4586	0.0704732
7.092	86.4496	0.0708318
7.11	86.4406	0.0711914
7.128	86.4316	0.0715518
7.146	86.4226	0.0719132
7.164	86.4136	0.0722754
7.182	86.4046	0.0726386
7.2	86.3955	0.0730027
7.218	86.3865	0.0733677
7.236	86.3775	0.0737336
7.254	86.3685	0.0741004
7.272	86.3595	0.0744681
7.29	86.3505	0.0748367
7.308	86.3415	0.0752062
7.326	86.3325	0.0755766
