   ------------------------------------------------------------
  | Welcome to ROOT 6.12/06                http://root.cern.ch |
  |                               (c) 1995-2017, The ROOT Team |
  | Built for linuxx8664gcc                                    |
  | From tags/v6-12-06@v6-12-06, May 16 2019, 17:54:00         |
  | Try '.help', '.demo', '.license', '.credits', '.quit'/'.q' |
   ------------------------------------------------------------


Processing getXsec.C...


10  34.4677  0.0607973  46  0  0  0.0856925
10  34.4677  0.0607973  50  0  0  0.0926858
10  34.4677  0.0607973  54  2  1.41421  0.0995661
10  34.4677  0.0607973  58  0  0  0.106325
10  34.4677  0.0607973  62  0  0  0.112955
10  34.4677  0.0607973  66  0  0  0.119447
10  34.4677  0.0607973  70  0  0  0.125793
10  34.4677  0.0607973  74  0  0  0.131986
10  34.4677  0.0607973  78  0  0  0.138018
10  34.4677  0.0607973  82  0  0  0.143882
10  34.4677  0.0607973  86  0  0  0.149571
10  34.4677  0.0607973  90  0  0  0.155078
10  34.4677  0.0607973  94  0  0  0.160396
10  34.4677  0.0607973  98  0  0  0.165518
10  34.4677  0.0607973  102  0  0  0.170438
10  34.4677  0.0607973  106  0  0  0.175151
10  34.4677  0.0607973  110  0  0  0.179651
10  34.4677  0.0607973  114  0  0  0.183932
10  34.4677  0.0607973  118  0  0  0.187988
10  34.4677  0.0607973  122  0  0  0.191816
10  34.4677  0.0607973  126  0  0  0.19541
10  34.4677  0.0607973  130  0  0  0.198765
10  34.4677  0.0607973  134  0  0  0.201879
10  34.4677  0.0607973  138  0  0  0.204747
10  34.4677  0.0607973  142  0  0  0.207365
10  34.4677  0.0607973  146  0  0  0.20973
10  34.4677  0.0607973  150  0  0  0.21184
10  34.4677  0.0607973  154  0  0  0.213692
10  34.4677  0.0607973  158  0  0  0.215284
10  34.4677  0.0607973  162  0  0  0.216613
10  34.4677  0.0607973  166  0  0  0.217679
10  34.4677  0.0607973  170  0  0  0.218479
10  34.4677  0.0607973  174  0  0  0.218479


20  34.2025  0.0890233  2  0  0  0.00382754
20  34.2025  0.0890233  6  0  0  0.011478
20  34.2025  0.0890233  10  0  0  0.0191144
20  34.2025  0.0890233  14  0  0  0.0267276
20  34.2025  0.0890233  18  1  1  0.0343082
20  34.2025  0.0890233  22  0  0  0.0418469
20  34.2025  0.0890233  26  1  1  0.0493348
20  34.2025  0.0890233  30  2  1.41421  0.0567625
20  34.2025  0.0890233  34  2  1.41421  0.064121
20  34.2025  0.0890233  38  2  1.41421  0.0714014
20  34.2025  0.0890233  42  1  1  0.0785948
20  34.2025  0.0890233  46  0  0  0.0856925
20  34.2025  0.0890233  50  0  0  0.0926858
20  34.2025  0.0890233  54  0  0  0.0995661
20  34.2025  0.0890233  58  0  0  0.106325
20  34.2025  0.0890233  62  0  0  0.112955
20  34.2025  0.0890233  66  0  0  0.119447
20  34.2025  0.0890233  70  0  0  0.125793
20  34.2025  0.0890233  74  0  0  0.131986
20  34.2025  0.0890233  78  1  1  0.138018
20  34.2025  0.0890233  82  0  0  0.143882
20  34.2025  0.0890233  86  0  0  0.149571
20  34.2025  0.0890233  90  0  0  0.155078
20  34.2025  0.0890233  94  0  0  0.160396
20  34.2025  0.0890233  98  0  0  0.165518
20  34.2025  0.0890233  102  0  0  0.170438
20  34.2025  0.0890233  106  0  0  0.175151
20  34.2025  0.0890233  110  0  0  0.179651
20  34.2025  0.0890233  114  0  0  0.183932
20  34.2025  0.0890233  118  0  0  0.187988
20  34.2025  0.0890233  122  0  0  0.191816
20  34.2025  0.0890233  126  0  0  0.19541
20  34.2025  0.0890233  130  0  0  0.198765
20  34.2025  0.0890233  134  0  0  0.201879
20  34.2025  0.0890233  138  0  0  0.204747
20  34.2025  0.0890233  142  0  0  0.207365
20  34.2025  0.0890233  146  0  0  0.20973
20  34.2025  0.0890233  150  0  0  0.21184
20  34.2025  0.0890233  154  0  0  0.213692
20  34.2025  0.0890233  158  0  0  0.215284
20  34.2025  0.0890233  162  0  0  0.216613
20  34.2025  0.0890233  166  0  0  0.217679
20  34.2025  0.0890233  170  0  0  0.218479
20  34.2025  0.0890233  174  0  0  0.218479


30  33.9061  0  2  0  0  0.00382754
30  33.9061  0  6  0  0  0.011478
30  33.9061  0  10  0  0  0.0191144
30  33.9061  0  14  0  0  0.0267276
30  33.9061  0  18  0  0  0.0343082
30  33.9061  0  22  1  1  0.0418469
30  33.9061  0  26  0  0  0.0493348
30  33.9061  0  30  0  0  0.0567625
30  33.9061  0  34  0  0  0.064121
30  33.9061  0  38  0  0  0.0714014
30  33.9061  0  42  0  0  0.0785948
30  33.9061  0  46  1  1  0.0856925
30  33.9061  0  50  0  0  0.0926858
30  33.9061  0  54  0  0  0.0995661
30  33.9061  0  58  0  0  0.106325
30  33.9061  0  62  0  0  0.112955
30  33.9061  0  66  0  0  0.119447
30  33.9061  0  70  0  0  0.125793
30  33.9061  0  74  0  0  0.131986
30  33.9061  0  78  0  0  0.138018
30  33.9061  0  82  0  0  0.143882
30  33.9061  0  86  0  0  0.149571
30  33.9061  0  90  0  0  0.155078
30  33.9061  0  94  0  0  0.160396
30  33.9061  0  98  0  0  0.165518
30  33.9061  0  102  0  0  0.170438
30  33.9061  0  106  0  0  0.175151
30  33.9061  0  110  0  0  0.179651
30  33.9061  0  114  0  0  0.183932
30  33.9061  0  118  0  0  0.187988
30  33.9061  0  122  0  0  0.191816
30  33.9061  0  126  0  0  0.19541
30  33.9061  0  130  0  0  0.198765
30  33.9061  0  134  0  0  0.201879
30  33.9061  0  138  0  0  0.204747
30  33.9061  0  142  0  0  0.207365
30  33.9061  0  146  0  0  0.20973
30  33.9061  0  150  0  0  0.21184
30  33.9061  0  154  0  0  0.213692
30  33.9061  0  158  0  0  0.215284
30  33.9061  0  162  0  0  0.216613
30  33.9061  0  166  0  0  0.217679
30  33.9061  0  170  0  0  0.218479
30  33.9061  0  174  0  0  0.218479


40  32.9914  0  2  0  0  0.00382754
40  32.9914  0  6  0  0  0.011478
40  32.9914  0  10  0  0  0.0191144
40  32.9914  0  14  0  0  0.0267276
40  32.9914  0  18  0  0  0.0343082
40  32.9914  0  22  0  0  0.0418469
40  32.9914  0  26  0  0  0.0493348
40  32.9914  0  30  0  0  0.0567625
40  32.9914  0  34  0  0  0.064121
40  32.9914  0  38  0  0  0.0714014
40  32.9914  0  42  0  0  0.0785948
40  32.9914  0  46  0  0  0.0856925
40  32.9914  0  50  0  0  0.0926858
40  32.9914  0  54  0  0  0.0995661
40  32.9914  0  58  0  0  0.106325
40  32.9914  0  62  0  0  0.112955
40  32.9914  0  66  0  0  0.119447
40  32.9914  0  70  0  0  0.125793
40  32.9914  0  74  0  0  0.131986
40  32.9914  0  78  0  0  0.138018
40  32.9914  0  82  0  0  0.143882
40  32.9914  0  86  0  0  0.149571
40  32.9914  0  90  1  1  0.155078
40  32.9914  0  94  0  0  0.160396
40  32.9914  0  98  0  0  0.165518
40  32.9914  0  102  0  0  0.170438
40  32.9914  0  106  0  0  0.175151
40  32.9914  0  110  0  0  0.179651
40  32.9914  0  114  0  0  0.183932
40  32.9914  0  118  0  0  0.187988
40  32.9914  0  122  0  0  0.191816
40  32.9914  0  126  0  0  0.19541
40  32.9914  0  130  0  0  0.198765
40  32.9914  0  134  0  0  0.201879
40  32.9914  0  138  0  0  0.204747
40  32.9914  0  142  0  0  0.207365
40  32.9914  0  146  0  0  0.20973
40  32.9914  0  150  0  0  0.21184
40  32.9914  0  154  0  0  0.213692
40  32.9914  0  158  0  0  0.215284
40  32.9914  0  162  0  0  0.216613
40  32.9914  0  166  0  0  0.217679
40  32.9914  0  170  0  0  0.218479
40  32.9914  0  174  0  0  0.218479


50  0  0  2  0  0  0.00382754
50  0  0  6  0  0  0.011478
50  0  0  10  0  0  0.0191144
50  0  0  14  0  0  0.0267276
50  0  0  18  0  0  0.0343082
50  0  0  22  0  0  0.0418469
50  0  0  26  0  0  0.0493348
50  0  0  30  0  0  0.0567625
50  0  0  34  0  0  0.064121
50  0  0  38  0  0  0.0714014
50  0  0  42  0  0  0.0785948
50  0  0  46  0  0  0.0856925
50  0  0  50  0  0  0.0926858
50  0  0  54  0  0  0.0995661
50  0  0  58  0  0  0.106325
50  0  0  62  0  0  0.112955
50  0  0  66  0  0  0.119447
50  0  0  70  0  0  0.125793
50  0  0  74  1  1  0.131986
50  0  0  78  0  0  0.138018
50  0  0  82  0  0  0.143882
50  0  0  86  0  0  0.149571
50  0  0  90  0  0  0.155078
50  0  0  94  0  0  0.160396
50  0  0  98  0  0  0.165518
50  0  0  102  0  0  0.170438
50  0  0  106  0  0  0.175151
50  0  0  110  0  0  0.179651
50  0  0  114  0  0  0.183932
50  0  0  118  0  0  0.187988
50  0  0  122  0  0  0.191816
50  0  0  126  0  0  0.19541
50  0  0  130  0  0  0.198765
50  0  0  134  0  0  0.201879
50  0  0  138  0  0  0.204747
50  0  0  142  0  0  0.207365
50  0  0  146  0  0  0.20973
50  0  0  150  0  0  0.21184
50  0  0  154  0  0  0.213692
50  0  0  158  0  0  0.215284
50  0  0  162  0  0  0.216613
50  0  0  166  0  0  0.217679
50  0  0  170  0  0  0.218479
50  0  0  174  0  0  0.218479


60  31.02  0.176225  2  0  0  0.00382754
60  31.02  0.176225  6  0  0  0.011478
60  31.02  0.176225  10  0  0  0.0191144
60  31.02  0.176225  14  0  0  0.0267276
60  31.02  0.176225  18  0  0  0.0343082
60  31.02  0.176225  22  0  0  0.0418469
60  31.02  0.176225  26  0  0  0.0493348
60  31.02  0.176225  30  0  0  0.0567625
60  31.02  0.176225  34  0  0  0.064121
60  31.02  0.176225  38  1  1  0.0714014
60  31.02  0.176225  42  0  0  0.0785948
60  31.02  0.176225  46  0  0  0.0856925
60  31.02  0.176225  50  0  0  0.0926858
60  31.02  0.176225  54  0  0  0.0995661
60  31.02  0.176225  58  1  1  0.106325
60  31.02  0.176225  62  0  0  0.112955
60  31.02  0.176225  66  0  0  0.119447
60  31.02  0.176225  70  0  0  0.125793
60  31.02  0.176225  74  0  0  0.131986
60  31.02  0.176225  78  0  0  0.138018
60  31.02  0.176225  82  0  0  0.143882
60  31.02  0.176225  86  0  0  0.149571
60  31.02  0.176225  90  0  0  0.155078
60  31.02  0.176225  94  0  0  0.160396
60  31.02  0.176225  98  0  0  0.165518
60  31.02  0.176225  102  0  0  0.170438
60  31.02  0.176225  106  0  0  0.175151
60  31.02  0.176225  110  0  0  0.179651
60  31.02  0.176225  114  0  0  0.183932
60  31.02  0.176225  118  0  0  0.187988
60  31.02  0.176225  122  0  0  0.191816
60  31.02  0.176225  126  0  0  0.19541
60  31.02  0.176225  130  0  0  0.198765
60  31.02  0.176225  134  1  1  0.201879
60  31.02  0.176225  138  0  0  0.204747
60  31.02  0.176225  142  0  0  0.207365
60  31.02  0.176225  146  0  0  0.20973
60  31.02  0.176225  150  0  0  0.21184
60  31.02  0.176225  154  0  0  0.213692
60  31.02  0.176225  158  0  0  0.215284
60  31.02  0.176225  162  0  0  0.216613
60  31.02  0.176225  166  0  0  0.217679
60  31.02  0.176225  170  0  0  0.218479
60  31.02  0.176225  174  0  0  0.218479


70  30.0893  0.342507  2  0  0  0.00382754
70  30.0893  0.342507  6  0  0  0.011478
70  30.0893  0.342507  10  0  0  0.0191144
70  30.0893  0.342507  14  0  0  0.0267276
70  30.0893  0.342507  18  2  1.41421  0.0343082
70  30.0893  0.342507  22  12  3.4641  0.0418469
70  30.0893  0.342507  26  21  4.58258  0.0493348
70  30.0893  0.342507  30  21  4.58258  0.0567625
70  30.0893  0.342507  34  15  3.87298  0.064121
70  30.0893  0.342507  38  11  3.31662  0.0714014
70  30.0893  0.342507  42  5  2.23607  0.0785948
70  30.0893  0.342507  46  5  2.23607  0.0856925
70  30.0893  0.342507  50  2  1.41421  0.0926858
70  30.0893  0.342507  54  2  1.41421  0.0995661
70  30.0893  0.342507  58  3  1.73205  0.106325
70  30.0893  0.342507  62  1  1  0.112955
70  30.0893  0.342507  66  0  0  0.119447
70  30.0893  0.342507  70  0  0  0.125793
70  30.0893  0.342507  74  0  0  0.131986
70  30.0893  0.342507  78  0  0  0.138018
70  30.0893  0.342507  82  0  0  0.143882
70  30.0893  0.342507  86  0  0  0.149571
70  30.0893  0.342507  90  0  0  0.155078
70  30.0893  0.342507  94  0  0  0.160396
70  30.0893  0.342507  98  0  0  0.165518
70  30.0893  0.342507  102  0  0  0.170438
70  30.0893  0.342507  106  0  0  0.175151
70  30.0893  0.342507  110  0  0  0.179651
70  30.0893  0.342507  114  0  0  0.183932
70  30.0893  0.342507  118  0  0  0.187988
70  30.0893  0.342507  122  0  0  0.191816
70  30.0893  0.342507  126  0  0  0.19541
70  30.0893  0.342507  130  0  0  0.198765
70  30.0893  0.342507  134  0  0  0.201879
70  30.0893  0.342507  138  0  0  0.204747
70  30.0893  0.342507  142  0  0  0.207365
70  30.0893  0.342507  146  0  0  0.20973
70  30.0893  0.342507  150  0  0  0.21184
70  30.0893  0.342507  154  0  0  0.213692
70  30.0893  0.342507  158  0  0  0.215284
70  30.0893  0.342507  162  0  0  0.216613
70  30.0893  0.342507  166  0  0  0.217679
70  30.0893  0.342507  170  0  0  0.218479
70  30.0893  0.342507  174  0  0  0.218479


80  28.8581  0.359165  2  0  0  0.00382754
80  28.8581  0.359165  6  0  0  0.011478
80  28.8581  0.359165  10  0  0  0.0191144
80  28.8581  0.359165  14  2  1.41421  0.0267276
80  28.8581  0.359165  18  3  1.73205  0.0343082
80  28.8581  0.359165  22  16  4  0.0418469
80  28.8581  0.359165  26  17  4.12311  0.0493348
80  28.8581  0.359165  30  12  3.4641  0.0567625
80  28.8581  0.359165  34  13  3.60555  0.064121
80  28.8581  0.359165  38  9  3  0.0714014
80  28.8581  0.359165  42  11  3.31662  0.0785948
80  28.8581  0.359165  46  4  2  0.0856925
80  28.8581  0.359165  50  11  3.31662  0.0926858
80  28.8581  0.359165  54  4  2  0.0995661
80  28.8581  0.359165  58  3  1.73205  0.106325
80  28.8581  0.359165  62  0  0  0.112955
80  28.8581  0.359165  66  1  1  0.119447
80  28.8581  0.359165  70  1  1  0.125793
80  28.8581  0.359165  74  0  0  0.131986
80  28.8581  0.359165  78  0  0  0.138018
80  28.8581  0.359165  82  0  0  0.143882
80  28.8581  0.359165  86  0  0  0.149571
80  28.8581  0.359165  90  1  1  0.155078
80  28.8581  0.359165  94  0  0  0.160396
80  28.8581  0.359165  98  0  0  0.165518
80  28.8581  0.359165  102  0  0  0.170438
80  28.8581  0.359165  106  0  0  0.175151
80  28.8581  0.359165  110  0  0  0.179651
80  28.8581  0.359165  114  0  0  0.183932
80  28.8581  0.359165  118  0  0  0.187988
80  28.8581  0.359165  122  0  0  0.191816
80  28.8581  0.359165  126  0  0  0.19541
80  28.8581  0.359165  130  1  1  0.198765
80  28.8581  0.359165  134  0  0  0.201879
80  28.8581  0.359165  138  0  0  0.204747
80  28.8581  0.359165  142  0  0  0.207365
80  28.8581  0.359165  146  0  0  0.20973
80  28.8581  0.359165  150  0  0  0.21184
80  28.8581  0.359165  154  0  0  0.213692
80  28.8581  0.359165  158  0  0  0.215284
80  28.8581  0.359165  162  0  0  0.216613
80  28.8581  0.359165  166  0  0  0.217679
80  28.8581  0.359165  170  0  0  0.218479
80  28.8581  0.359165  174  0  0  0.218479


90  27.5882  0.369624  2  0  0  0.00382754
90  27.5882  0.369624  6  0  0  0.011478
90  27.5882  0.369624  10  0  0  0.0191144
90  27.5882  0.369624  14  1  1  0.0267276
90  27.5882  0.369624  18  2  1.41421  0.0343082
90  27.5882  0.369624  22  9  3  0.0418469
90  27.5882  0.369624  26  19  4.3589  0.0493348
90  27.5882  0.369624  30  23  4.79583  0.0567625
90  27.5882  0.369624  34  18  4.24264  0.064121
90  27.5882  0.369624  38  10  3.16228  0.0714014
90  27.5882  0.369624  42  6  2.44949  0.0785948
90  27.5882  0.369624  46  6  2.44949  0.0856925
90  27.5882  0.369624  50  6  2.44949  0.0926858
90  27.5882  0.369624  54  4  2  0.0995661
90  27.5882  0.369624  58  2  1.41421  0.106325
90  27.5882  0.369624  62  0  0  0.112955
90  27.5882  0.369624  66  0  0  0.119447
90  27.5882  0.369624  70  0  0  0.125793
90  27.5882  0.369624  74  0  0  0.131986
90  27.5882  0.369624  78  0  0  0.138018
90  27.5882  0.369624  82  1  1  0.143882
90  27.5882  0.369624  86  0  0  0.149571
90  27.5882  0.369624  90  0  0  0.155078
90  27.5882  0.369624  94  0  0  0.160396
90  27.5882  0.369624  98  0  0  0.165518
90  27.5882  0.369624  102  0  0  0.170438
90  27.5882  0.369624  106  0  0  0.175151
90  27.5882  0.369624  110  0  0  0.179651
90  27.5882  0.369624  114  0  0  0.183932
90  27.5882  0.369624  118  0  0  0.187988
90  27.5882  0.369624  122  0  0  0.191816
90  27.5882  0.369624  126  0  0  0.19541
90  27.5882  0.369624  130  0  0  0.198765
90  27.5882  0.369624  134  0  0  0.201879
90  27.5882  0.369624  138  0  0  0.204747
90  27.5882  0.369624  142  0  0  0.207365
90  27.5882  0.369624  146  0  0  0.20973
90  27.5882  0.369624  150  0  0  0.21184
90  27.5882  0.369624  154  0  0  0.213692
90  27.5882  0.369624  158  0  0  0.215284
90  27.5882  0.369624  162  0  0  0.216613
90  27.5882  0.369624  166  0  0  0.217679
90  27.5882  0.369624  170  0  0  0.218479
90  27.5882  0.369624  174  0  0  0.218479


100  26.3355  0.359689  2  0  0  0.00382754
100  26.3355  0.359689  6  0  0  0.011478
100  26.3355  0.359689  10  0  0  0.0191144
100  26.3355  0.359689  14  1  1  0.0267276
100  26.3355  0.359689  18  4  2  0.0343082
100  26.3355  0.359689  22  13  3.60555  0.0418469
100  26.3355  0.359689  26  19  4.3589  0.0493348
100  26.3355  0.359689  30  16  4  0.0567625
100  26.3355  0.359689  34  14  3.74166  0.064121
100  26.3355  0.359689  38  16  4  0.0714014
100  26.3355  0.359689  42  11  3.31662  0.0785948
100  26.3355  0.359689  46  11  3.31662  0.0856925
100  26.3355  0.359689  50  7  2.64575  0.0926858
100  26.3355  0.359689  54  5  2.23607  0.0995661
100  26.3355  0.359689  58  6  2.44949  0.106325
100  26.3355  0.359689  62  1  1  0.112955
100  26.3355  0.359689  66  1  1  0.119447
100  26.3355  0.359689  70  0  0  0.125793
100  26.3355  0.359689  74  0  0  0.131986
100  26.3355  0.359689  78  0  0  0.138018
100  26.3355  0.359689  82  0  0  0.143882
100  26.3355  0.359689  86  0  0  0.149571
100  26.3355  0.359689  90  0  0  0.155078
100  26.3355  0.359689  94  0  0  0.160396
100  26.3355  0.359689  98  0  0  0.165518
100  26.3355  0.359689  102  1  1  0.170438
100  26.3355  0.359689  106  0  0  0.175151
100  26.3355  0.359689  110  0  0  0.179651
100  26.3355  0.359689  114  0  0  0.183932
100  26.3355  0.359689  118  0  0  0.187988
100  26.3355  0.359689  122  0  0  0.191816
100  26.3355  0.359689  126  0  0  0.19541
100  26.3355  0.359689  130  0  0  0.198765
100  26.3355  0.359689  134  0  0  0.201879
100  26.3355  0.359689  138  0  0  0.204747
100  26.3355  0.359689  142  0  0  0.207365
100  26.3355  0.359689  146  0  0  0.20973
100  26.3355  0.359689  150  0  0  0.21184
100  26.3355  0.359689  154  0  0  0.213692
100  26.3355  0.359689  158  0  0  0.215284
100  26.3355  0.359689  162  0  0  0.216613
100  26.3355  0.359689  166  0  0  0.217679
100  26.3355  0.359689  170  0  0  0.218479
100  26.3355  0.359689  174  0  0  0.218479


110  25.1179  0.362749  2  0  0  0.00382754
110  25.1179  0.362749  6  0  0  0.011478
110  25.1179  0.362749  10  0  0  0.0191144
110  25.1179  0.362749  14  2  1.41421  0.0267276
110  25.1179  0.362749  18  3  1.73205  0.0343082
110  25.1179  0.362749  22  15  3.87298  0.0418469
110  25.1179  0.362749  26  20  4.47214  0.0493348
110  25.1179  0.362749  30  17  4.12311  0.0567625
110  25.1179  0.362749  34  16  4  0.064121
110  25.1179  0.362749  38  22  4.69042  0.0714014
110  25.1179  0.362749  42  10  3.16228  0.0785948
110  25.1179  0.362749  46  15  3.87298  0.0856925
110  25.1179  0.362749  50  6  2.44949  0.0926858
110  25.1179  0.362749  54  4  2  0.0995661
110  25.1179  0.362749  58  6  2.44949  0.106325
110  25.1179  0.362749  62  0  0  0.112955
110  25.1179  0.362749  66  0  0  0.119447
110  25.1179  0.362749  70  0  0  0.125793
110  25.1179  0.362749  74  0  0  0.131986
110  25.1179  0.362749  78  0  0  0.138018
110  25.1179  0.362749  82  0  0  0.143882
110  25.1179  0.362749  86  0  0  0.149571
110  25.1179  0.362749  90  0  0  0.155078
110  25.1179  0.362749  94  0  0  0.160396
110  25.1179  0.362749  98  0  0  0.165518
110  25.1179  0.362749  102  0  0  0.170438
110  25.1179  0.362749  106  0  0  0.175151
110  25.1179  0.362749  110  0  0  0.179651
110  25.1179  0.362749  114  0  0  0.183932
110  25.1179  0.362749  118  0  0  0.187988
110  25.1179  0.362749  122  0  0  0.191816
110  25.1179  0.362749  126  0  0  0.19541
110  25.1179  0.362749  130  0  0  0.198765
110  25.1179  0.362749  134  0  0  0.201879
110  25.1179  0.362749  138  0  0  0.204747
110  25.1179  0.362749  142  0  0  0.207365
110  25.1179  0.362749  146  0  0  0.20973
110  25.1179  0.362749  150  0  0  0.21184
110  25.1179  0.362749  154  0  0  0.213692
110  25.1179  0.362749  158  0  0  0.215284
110  25.1179  0.362749  162  0  0  0.216613
110  25.1179  0.362749  166  0  0  0.217679
110  25.1179  0.362749  170  0  0  0.218479
110  25.1179  0.362749  174  0  0  0.218479


120  23.8098  0.361004  2  0  0  0.00382754
120  23.8098  0.361004  6  0  0  0.011478
120  23.8098  0.361004  10  0  0  0.0191144
120  23.8098  0.361004  14  1  1  0.0267276
120  23.8098  0.361004  18  3  1.73205  0.0343082
120  23.8098  0.361004  22  11  3.31662  0.0418469
120  23.8098  0.361004  26  17  4.12311  0.0493348
120  23.8098  0.361004  30  15  3.87298  0.0567625
120  23.8098  0.361004  34  25  5  0.064121
120  23.8098  0.361004  38  20  4.47214  0.0714014
120  23.8098  0.361004  42  12  3.4641  0.0785948
120  23.8098  0.361004  46  13  3.60555  0.0856925
120  23.8098  0.361004  50  20  4.47214  0.0926858
120  23.8098  0.361004  54  8  2.82843  0.0995661
120  23.8098  0.361004  58  1  1  0.106325
120  23.8098  0.361004  62  0  0  0.112955
120  23.8098  0.361004  66  0  0  0.119447
120  23.8098  0.361004  70  0  0  0.125793
120  23.8098  0.361004  74  0  0  0.131986
120  23.8098  0.361004  78  1  1  0.138018
120  23.8098  0.361004  82  0  0  0.143882
120  23.8098  0.361004  86  0  0  0.149571
120  23.8098  0.361004  90  0  0  0.155078
120  23.8098  0.361004  94  1  1  0.160396
120  23.8098  0.361004  98  0  0  0.165518
120  23.8098  0.361004  102  0  0  0.170438
120  23.8098  0.361004  106  0  0  0.175151
120  23.8098  0.361004  110  0  0  0.179651
120  23.8098  0.361004  114  0  0  0.183932
120  23.8098  0.361004  118  0  0  0.187988
120  23.8098  0.361004  122  0  0  0.191816
120  23.8098  0.361004  126  0  0  0.19541
120  23.8098  0.361004  130  0  0  0.198765
120  23.8098  0.361004  134  0  0  0.201879
120  23.8098  0.361004  138  0  0  0.204747
120  23.8098  0.361004  142  0  0  0.207365
120  23.8098  0.361004  146  0  0  0.20973
120  23.8098  0.361004  150  0  0  0.21184
120  23.8098  0.361004  154  0  0  0.213692
120  23.8098  0.361004  158  0  0  0.215284
120  23.8098  0.361004  162  0  0  0.216613
120  23.8098  0.361004  166  0  0  0.217679
120  23.8098  0.361004  170  0  0  0.218479
120  23.8098  0.361004  174  0  0  0.218479


130  22.6076  0.35214  2  0  0  0.00382754
130  22.6076  0.35214  6  0  0  0.011478
130  22.6076  0.35214  10  0  0  0.0191144
130  22.6076  0.35214  14  1  1  0.0267276
130  22.6076  0.35214  18  4  2  0.0343082
130  22.6076  0.35214  22  6  2.44949  0.0418469
130  22.6076  0.35214  26  18  4.24264  0.0493348
130  22.6076  0.35214  30  16  4  0.0567625
130  22.6076  0.35214  34  19  4.3589  0.064121
130  22.6076  0.35214  38  24  4.89898  0.0714014
130  22.6076  0.35214  42  9  3  0.0785948
130  22.6076  0.35214  46  23  4.79583  0.0856925
130  22.6076  0.35214  50  8  2.82843  0.0926858
130  22.6076  0.35214  54  6  2.44949  0.0995661
130  22.6076  0.35214  58  6  2.44949  0.106325
130  22.6076  0.35214  62  0  0  0.112955
130  22.6076  0.35214  66  0  0  0.119447
130  22.6076  0.35214  70  0  0  0.125793
130  22.6076  0.35214  74  0  0  0.131986
130  22.6076  0.35214  78  0  0  0.138018
130  22.6076  0.35214  82  0  0  0.143882
130  22.6076  0.35214  86  0  0  0.149571
